concept;prefLabel;narrowMatch;broadMatch;closeMatch;altLabel
http://example.org/skos/libri_thesauri_6367;ballad;http://example.org/concepts/libri_thesauri_1369;http://example.org/concepts/libri_thesauri_10520,http://example.org/concepts/libri_thesauri_2574,http://example.org/concepts/libri_thesauri_3025,http://example.org/concepts/libri_thesauri_4714;http://www.wikidata.org/entity/Q182659,https://id.loc.gov/authorities/subjects/sh2007101791,http://www.yso.fi/onto/yso/p15007,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph118731;ballader (litteratur)@fi,balady@cs
http://example.org/skos/libri_thesauri_4963;children's writer;;http://example.org/concepts/libri_thesauri_14221;http://www.wikidata.org/entity/Q4853732,https://id.loc.gov/authorities/subjects/sh2008100434,http://www.yso.fi/onto/yso/p12012;lastenkirjailijat@fi
http://example.org/skos/libri_thesauri_10821;traditional folk song;http://example.org/concepts/libri_thesauri_7979,http://example.org/concepts/libri_thesauri_9741,http://example.org/concepts/libri_thesauri_3262,http://example.org/concepts/libri_thesauri_3658,http://example.org/concepts/libri_thesauri_7046,http://example.org/concepts/libri_thesauri_731,http://example.org/concepts/libri_thesauri_1148,http://example.org/concepts/libri_thesauri_7445,http://example.org/concepts/libri_thesauri_2072,http://example.org/concepts/libri_thesauri_638,http://example.org/concepts/libri_thesauri_11198,http://example.org/concepts/libri_thesauri_10943,http://example.org/concepts/libri_thesauri_11605,http://example.org/concepts/libri_thesauri_11102,http://example.org/concepts/libri_thesauri_7761;http://example.org/concepts/libri_thesauri_5138,http://example.org/concepts/libri_thesauri_2423,http://example.org/concepts/libri_thesauri_3316,http://example.org/concepts/libri_thesauri_9743;http://www.wikidata.org/entity/Q943929,https://id.loc.gov/authorities/subjects/sh2008103908,http://www.yso.fi/onto/yso/p2842,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph224335,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph122317;kansanlaulut@fi,folkové písně@cs,lidové písně@cs
http://example.org/skos/libri_thesauri_6399;horror literature;;http://example.org/concepts/libri_thesauri_6496,http://example.org/concepts/libri_thesauri_13826,http://example.org/concepts/libri_thesauri_11707;http://www.wikidata.org/entity/Q193606,https://id.loc.gov/authorities/subjects/sh2008105769,http://www.yso.fi/onto/yso/p15087,https:/bn-lit-skos.lab.dariah.pl/scheme/Literatura_grozy,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph200842;kauhukirjallisuus@fi,horor (literatura)@cs,Literatura_grozy@pl
http://example.org/skos/libri_thesauri_2687;prose;http://example.org/concepts/libri_thesauri_12741,http://example.org/concepts/libri_thesauri_12219,http://example.org/concepts/libri_thesauri_9974,http://example.org/concepts/libri_thesauri_6605,http://example.org/concepts/libri_thesauri_9011,http://example.org/concepts/libri_thesauri_8085,http://example.org/concepts/libri_thesauri_1326,http://example.org/concepts/libri_thesauri_2457,http://example.org/concepts/libri_thesauri_12403,http://example.org/concepts/libri_thesauri_461,http://example.org/concepts/libri_thesauri_3105,http://example.org/concepts/libri_thesauri_3090,http://example.org/concepts/libri_thesauri_1737,http://example.org/concepts/libri_thesauri_8181,http://example.org/concepts/libri_thesauri_2703,http://example.org/concepts/libri_thesauri_1580,http://example.org/concepts/libri_thesauri_1075,http://example.org/concepts/libri_thesauri_6756;http://example.org/concepts/libri_thesauri_533;http://www.wikidata.org/entity/Q676,https://id.loc.gov/authorities/subjects/sh2008110107,https:/bn-lit-skos.lab.dariah.pl/scheme/Proza,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph115919;próza@cs,Proza@pl
http://example.org/skos/libri_thesauri_253;adventure novel;;http://example.org/concepts/libri_thesauri_8085,http://example.org/concepts/libri_thesauri_12742;http://www.wikidata.org/entity/Q319226,https://id.loc.gov/authorities/subjects/sh2009113779,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph119525;dobrodružný román@cs
http://example.org/skos/libri_thesauri_5121;European Union law;http://example.org/concepts/libri_thesauri_5121;http://example.org/concepts/libri_thesauri_6496,http://example.org/concepts/libri_thesauri_13826,http://example.org/concepts/libri_thesauri_5121;http://www.wikidata.org/entity/Q208202,https://id.loc.gov/authorities/subjects/sh2009129017,http://www.yso.fi/onto/yso/p12348,http://www.yso.fi/onto/yso/p20733;EY-oikeus@fi,EU-oikeus@fi
http://example.org/skos/libri_thesauri_9309;artist-in-residence;;;http://www.wikidata.org/entity/Q713223,https://id.loc.gov/authorities/subjects/sh2010009431,http://www.yso.fi/onto/yso/p22197;taiteilijaresidenssit@fi
http://example.org/skos/libri_thesauri_6588;cyberpunk;;http://example.org/concepts/libri_thesauri_11810;http://www.wikidata.org/entity/Q174526,https://id.loc.gov/authorities/subjects/sh2012000080,http://www.yso.fi/onto/yso/p15528,https:/bn-lit-skos.lab.dariah.pl/scheme/Cyberpunk;kyberpunk@fi,Cyberpunk@pl
http://example.org/skos/libri_thesauri_2252;Montenegrin literature;;;http://www.wikidata.org/entity/Q3503460,https://id.loc.gov/authorities/subjects/sh2012000704,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph264909;černohorská literatura@cs
http://example.org/skos/libri_thesauri_12219;legend;;http://example.org/concepts/libri_thesauri_2423,http://example.org/concepts/libri_thesauri_2687,http://example.org/concepts/libri_thesauri_9974;http://www.wikidata.org/entity/Q44342,https://id.loc.gov/authorities/subjects/sh2014002741,http://www.yso.fi/onto/yso/p4989,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph139247,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph124458;legendat@fi,legendy@cs,pověsti@cs
http://example.org/skos/libri_thesauri_2104;manga;;http://example.org/concepts/libri_thesauri_4707;http://www.wikidata.org/entity/Q8274,https://id.loc.gov/authorities/subjects/sh2022006465,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph527859;manga@cs
http://example.org/skos/libri_thesauri_10263;Acmeist poetry;;http://example.org/concepts/libri_thesauri_2042,http://example.org/concepts/libri_thesauri_11810;http://www.wikidata.org/entity/Q420245,https://id.loc.gov/authorities/subjects/sh85000557,http://www.yso.fi/onto/yso/p25801,https:/bn-lit-skos.lab.dariah.pl/scheme/Akmeizm,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph558985;akmeismi@fi,akméismus@cs,Akmeizm@pl
http://example.org/skos/libri_thesauri_10952;Albanian literature;;http://example.org/concepts/libri_thesauri_13826;http://www.wikidata.org/entity/Q1051868,https://id.loc.gov/authorities/subjects/sh85003199,http://www.yso.fi/onto/yso/p29225,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph118338;albaniankielinen kirjallisuus@fi,albánská literatura@cs
http://example.org/skos/libri_thesauri_284;album;http://example.org/concepts/libri_thesauri_11521;;http://www.wikidata.org/entity/Q1173065,https://id.loc.gov/authorities/subjects/sh85003250,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph187639;alba@cs
http://example.org/skos/libri_thesauri_12530;allegory;;;http://www.wikidata.org/entity/Q18535,https://id.loc.gov/authorities/subjects/sh85003642,http://www.yso.fi/onto/yso/p5555,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph173216;allegoriat@fi,alegorie@cs
http://example.org/skos/libri_thesauri_5958;alliteration;;;http://www.wikidata.org/entity/Q484495,https://id.loc.gov/authorities/subjects/sh85003695,http://www.yso.fi/onto/yso/p14153,https:/bn-lit-skos.lab.dariah.pl/scheme/Aliteracja;alkusointu@fi,Aliteracja@pl
http://example.org/skos/libri_thesauri_14130;allusion;;;http://www.wikidata.org/entity/Q506667,https://id.loc.gov/authorities/subjects/sh85003729,http://www.yso.fi/onto/yso/p8744,https:/bn-lit-skos.lab.dariah.pl/scheme/Aluzja;alluusiot@fi,Aluzja@pl
http://example.org/skos/libri_thesauri_5741;almanac;;http://example.org/concepts/libri_thesauri_6572;http://www.wikidata.org/entity/Q171341,https://id.loc.gov/authorities/subjects/sh85003744,http://www.yso.fi/onto/yso/p13714,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph166540;almanakat@fi,almanachy@cs
http://example.org/skos/libri_thesauri_305;American literature;http://example.org/concepts/libri_thesauri_309,http://example.org/concepts/libri_thesauri_304,http://example.org/concepts/libri_thesauri_308,http://example.org/concepts/libri_thesauri_1593,http://example.org/concepts/libri_thesauri_9194;;http://www.wikidata.org/entity/Q233762,https://id.loc.gov/authorities/subjects/sh85004336,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph117170;americká literatura@cs
http://example.org/skos/libri_thesauri_14596;African-American literature;;http://example.org/concepts/libri_thesauri_13826;http://www.wikidata.org/entity/Q388170,https://id.loc.gov/authorities/subjects/sh85004342,http://www.yso.fi/onto/yso/p9797,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph194643;afroamerikkalainen kirjallisuus@fi,afroamerická literatura@cs
http://example.org/skos/libri_thesauri_4676;anecdote;;http://example.org/concepts/libri_thesauri_5224;http://www.wikidata.org/entity/Q193206,https://id.loc.gov/authorities/subjects/sh85004931,http://www.yso.fi/onto/yso/p11410,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph118424;kaskut@fi,anekdoty@cs
http://example.org/skos/libri_thesauri_4000;anthology;;http://example.org/concepts/libri_thesauri_4714,http://example.org/concepts/libri_thesauri_7363;http://www.wikidata.org/entity/Q105420,https://id.loc.gov/authorities/subjects/sh85005534,http://www.yso.fi/onto/yso/p10123,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph118523;antologiat@fi,antologie@cs
http://example.org/skos/libri_thesauri_8932;antihero;;http://example.org/concepts/libri_thesauri_4131;http://www.wikidata.org/entity/Q110910,https://id.loc.gov/authorities/subjects/sh85005681,http://www.yso.fi/onto/yso/p21016,https:/bn-lit-skos.lab.dariah.pl/scheme/Antybohater;antisankarit@fi,Antybohater@pl
http://example.org/skos/libri_thesauri_6632;aphorism;;http://example.org/concepts/libri_thesauri_4714;http://www.wikidata.org/entity/Q165740,https://id.loc.gov/authorities/subjects/sh85005966,http://www.yso.fi/onto/yso/p15630,https:/bn-lit-skos.lab.dariah.pl/scheme/Aforyzmy,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph118277;aforismit@fi,aforismy@cs,Aforyzmy@pl
http://example.org/skos/libri_thesauri_2345;New Testament apocrypha;;;http://www.wikidata.org/entity/Q6718887,https://id.loc.gov/authorities/subjects/sh85006007,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph211789;novozákonní apokryfy@cs
http://example.org/skos/libri_thesauri_208;Apostrophe;;;http://www.wikidata.org/entity/Q98151796,https://id.loc.gov/authorities/subjects/sh85006062,https:/bn-lit-skos.lab.dariah.pl/scheme/Apostrofa;Apostrofa@pl
http://example.org/skos/libri_thesauri_14634;Arabic literature;http://example.org/concepts/libri_thesauri_367;http://example.org/concepts/libri_thesauri_13826;http://www.wikidata.org/entity/Q194380,https://id.loc.gov/authorities/subjects/sh85006314,http://www.yso.fi/onto/yso/p9881,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph118558;arabiankielinen kirjallisuus@fi,arabská literatura@cs
http://example.org/skos/libri_thesauri_388;Argentine literature;;;http://www.wikidata.org/entity/Q645973,https://id.loc.gov/authorities/subjects/sh85007084,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph118596;argentinská literatura@cs
http://example.org/skos/libri_thesauri_10969;Armenian literature;;http://example.org/concepts/libri_thesauri_13826;http://www.wikidata.org/entity/Q684384,https://id.loc.gov/authorities/subjects/sh85007291,http://www.yso.fi/onto/yso/p29313,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph135246;armeniankielinen kirjallisuus@fi,arménská literatura@cs
http://example.org/skos/libri_thesauri_10838;art;http://example.org/concepts/libri_thesauri_404,http://example.org/concepts/libri_thesauri_3040,http://example.org/concepts/libri_thesauri_8950,http://example.org/concepts/libri_thesauri_3088,http://example.org/concepts/libri_thesauri_8469,http://example.org/concepts/libri_thesauri_10914,http://example.org/concepts/libri_thesauri_5528,http://example.org/concepts/libri_thesauri_6554,http://example.org/concepts/libri_thesauri_8432,http://example.org/concepts/libri_thesauri_11934,http://example.org/concepts/libri_thesauri_2051,http://example.org/concepts/libri_thesauri_14502,http://example.org/concepts/libri_thesauri_496,http://example.org/concepts/libri_thesauri_2818,http://example.org/concepts/libri_thesauri_4937,http://example.org/concepts/libri_thesauri_5676,http://example.org/concepts/libri_thesauri_411,http://example.org/concepts/libri_thesauri_454,http://example.org/concepts/libri_thesauri_402,http://example.org/concepts/libri_thesauri_363,http://example.org/concepts/libri_thesauri_13583,http://example.org/concepts/libri_thesauri_9795,http://example.org/concepts/libri_thesauri_9510,http://example.org/concepts/libri_thesauri_361,http://example.org/concepts/libri_thesauri_2267,http://example.org/concepts/libri_thesauri_4939,http://example.org/concepts/libri_thesauri_401,http://example.org/concepts/libri_thesauri_943,http://example.org/concepts/libri_thesauri_4934,http://example.org/concepts/libri_thesauri_5179,http://example.org/concepts/libri_thesauri_7139,http://example.org/concepts/libri_thesauri_9860,http://example.org/concepts/libri_thesauri_5674,http://example.org/concepts/libri_thesauri_10213,http://example.org/concepts/libri_thesauri_11775,http://example.org/concepts/libri_thesauri_14503,http://example.org/concepts/libri_thesauri_9394,http://example.org/concepts/libri_thesauri_8236;;http://www.wikidata.org/entity/Q735,https://id.loc.gov/authorities/subjects/sh85007461,http://www.yso.fi/onto/yso/p2851,https://datos.bne.es/tema/XX3570611,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph116538;taide@fi,umění@cs,Obras de arte@es
http://example.org/skos/libri_thesauri_421;arts festival;http://example.org/concepts/libri_thesauri_6276,http://example.org/concepts/libri_thesauri_1036,http://example.org/concepts/libri_thesauri_3486,http://example.org/concepts/libri_thesauri_2034,http://example.org/concepts/libri_thesauri_6538;http://example.org/concepts/libri_thesauri_993;http://www.wikidata.org/entity/Q4801521,https://id.loc.gov/authorities/subjects/sh85007997,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph135220;umělecké festivaly a přehlídky@cs
http://example.org/skos/libri_thesauri_5546;artist's book;;http://example.org/concepts/libri_thesauri_9510,http://example.org/concepts/libri_thesauri_6620,http://example.org/concepts/libri_thesauri_4714;http://www.wikidata.org/entity/Q1062404,https://id.loc.gov/authorities/subjects/sh85008302,http://www.yso.fi/onto/yso/p13272,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph767231;taiteilijakirjat@fi,autorská kniha@cs
http://example.org/skos/libri_thesauri_6684;Baroque;http://example.org/concepts/libri_thesauri_499,http://example.org/concepts/libri_thesauri_2159,http://example.org/concepts/libri_thesauri_12336,http://example.org/concepts/libri_thesauri_2860,http://example.org/concepts/libri_thesauri_294,http://example.org/concepts/libri_thesauri_7841,http://example.org/concepts/libri_thesauri_10819,http://example.org/concepts/libri_thesauri_7557,http://example.org/concepts/libri_thesauri_6177,http://example.org/concepts/libri_thesauri_1888,http://example.org/concepts/libri_thesauri_3043,http://example.org/concepts/libri_thesauri_11037,http://example.org/concepts/libri_thesauri_11955,http://example.org/concepts/libri_thesauri_1644,http://example.org/concepts/libri_thesauri_8261,http://example.org/concepts/libri_thesauri_9983,http://example.org/concepts/libri_thesauri_2290,http://example.org/concepts/libri_thesauri_3136,http://example.org/concepts/libri_thesauri_11085,http://example.org/concepts/libri_thesauri_5365,http://example.org/concepts/libri_thesauri_11347,http://example.org/concepts/libri_thesauri_3782,http://example.org/concepts/libri_thesauri_6146,http://example.org/concepts/libri_thesauri_2218,http://example.org/concepts/libri_thesauri_5785,http://example.org/concepts/libri_thesauri_3926,http://example.org/concepts/libri_thesauri_10943,http://example.org/concepts/libri_thesauri_11145;http://example.org/concepts/libri_thesauri_11810;http://www.wikidata.org/entity/Q37853,https://id.loc.gov/authorities/subjects/sh85008345,http://www.yso.fi/onto/yso/p15757,https:/bn-lit-skos.lab.dariah.pl/scheme/Barok,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph118766;barokki@fi,baroko@cs,Barok@pl
http://example.org/skos/libri_thesauri_446;Australian literature;;;http://www.wikidata.org/entity/Q781919,https://id.loc.gov/authorities/subjects/sh85009640,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph196660;australská literatura@cs
http://example.org/skos/libri_thesauri_462;autobiography;http://example.org/concepts/libri_thesauri_10568;http://example.org/concepts/libri_thesauri_7461;http://www.wikidata.org/entity/Q4184,https://id.loc.gov/authorities/subjects/sh85010049,https:/bn-lit-skos.lab.dariah.pl/scheme/Autobiografia,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph114096;autobiografie@cs,Autobiografia@pl
http://example.org/skos/libri_thesauri_13824;memoir;;http://example.org/concepts/libri_thesauri_4714;http://www.wikidata.org/entity/Q112983,https://id.loc.gov/authorities/subjects/sh85010050,http://www.yso.fi/onto/yso/p8111;muistelmat@fi
http://example.org/skos/libri_thesauri_7851;avant-garde;http://example.org/concepts/libri_thesauri_470;http://example.org/concepts/libri_thesauri_11810;http://www.wikidata.org/entity/Q102932,https://id.loc.gov/authorities/subjects/sh85010494,http://www.yso.fi/onto/yso/p18449,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph126877;avantgarde@fi,umělecká avantgarda@cs
http://example.org/skos/libri_thesauri_531;Belgian literature;http://example.org/concepts/libri_thesauri_1364;;http://www.wikidata.org/entity/Q792357,https://id.loc.gov/authorities/subjects/sh85012945,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph118795;belgická literatura@cs
http://example.org/skos/libri_thesauri_552;Biblical commentary;;http://example.org/concepts/libri_thesauri_560;http://www.wikidata.org/entity/Q11611056,https://id.loc.gov/authorities/subjects/sh85013597,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph684318;biblické komentáře@cs
http://example.org/skos/libri_thesauri_553;biblical criticism;http://example.org/concepts/libri_thesauri_2195,http://example.org/concepts/libri_thesauri_3427;http://example.org/concepts/libri_thesauri_560;http://www.wikidata.org/entity/Q373665,https://id.loc.gov/authorities/subjects/sh85013617,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph118844,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph118847;biblická exegeze@cs,biblická interpretace@cs,biblické výklady@cs
http://example.org/skos/libri_thesauri_11712;Bible story;;http://example.org/concepts/libri_thesauri_9974;http://www.wikidata.org/entity/Q856663,https://id.loc.gov/authorities/subjects/sh85013820,http://www.yso.fi/onto/yso/p4009,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph118858;raamatunkertomukset@fi,biblické příběhy@cs
http://example.org/skos/libri_thesauri_564;bibliographer;;;http://www.wikidata.org/entity/Q10429346,https://id.loc.gov/authorities/subjects/sh85013831,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph775929,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph118870;bibliografky@cs,bibliografové@cs
http://example.org/skos/libri_thesauri_4355;bibliography;http://example.org/concepts/libri_thesauri_2187,http://example.org/concepts/libri_thesauri_1674,http://example.org/concepts/libri_thesauri_3064,http://example.org/concepts/libri_thesauri_565,http://example.org/concepts/libri_thesauri_5045,http://example.org/concepts/libri_thesauri_3395,http://example.org/concepts/libri_thesauri_7658,http://example.org/concepts/libri_thesauri_8207,http://example.org/concepts/libri_thesauri_5677,http://example.org/concepts/libri_thesauri_8313;http://example.org/concepts/libri_thesauri_9494,http://example.org/concepts/libri_thesauri_11399;http://www.wikidata.org/entity/Q134995,https://id.loc.gov/authorities/subjects/sh85013838,http://www.yso.fi/onto/yso/p10794,http://www.yso.fi/onto/yso/p3462,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph118867;bibliografia (tieteet)@fi,bibliografiat@fi,bibliografie@cs
http://example.org/skos/libri_thesauri_12282;Biedermeier;;http://example.org/concepts/libri_thesauri_11810;http://www.wikidata.org/entity/Q154432,https://id.loc.gov/authorities/subjects/sh85013928,http://www.yso.fi/onto/yso/p5079,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph202889;biedermeier@fi,biedermeier (umění)@cs
http://example.org/skos/libri_thesauri_582;biographer;;;http://www.wikidata.org/entity/Q864380,https://id.loc.gov/authorities/subjects/sh85014148,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph1017318;biografisté@cs
http://example.org/skos/libri_thesauri_584;biographical fiction;;;http://www.wikidata.org/entity/Q66744724,https://id.loc.gov/authorities/subjects/sh85014149,https://datos.bne.es/tema/XX5370479;Novela biográfica@es
http://example.org/skos/libri_thesauri_592;blank verse;;http://example.org/concepts/libri_thesauri_11081,http://example.org/concepts/libri_thesauri_3712;http://www.wikidata.org/entity/Q739672,https://id.loc.gov/authorities/subjects/sh85014770,https://datos.bne.es/tema/XX5362578,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph462052;blankvers@cs,Verso blanco@es
http://example.org/skos/libri_thesauri_573;bibliophile;;http://example.org/concepts/libri_thesauri_8212;http://www.wikidata.org/entity/Q18120029,https://id.loc.gov/authorities/subjects/sh85015611,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph139064;bibliofilové@cs
http://example.org/skos/libri_thesauri_6620;book;http://example.org/concepts/libri_thesauri_4608,http://example.org/concepts/libri_thesauri_1762,http://example.org/concepts/libri_thesauri_5546,http://example.org/concepts/libri_thesauri_3,http://example.org/concepts/libri_thesauri_2472,http://example.org/concepts/libri_thesauri_563,http://example.org/concepts/libri_thesauri_4871,http://example.org/concepts/libri_thesauri_1606,http://example.org/concepts/libri_thesauri_5717,http://example.org/concepts/libri_thesauri_13671,http://example.org/concepts/libri_thesauri_1327,http://example.org/concepts/libri_thesauri_13039,http://example.org/concepts/libri_thesauri_1992,http://example.org/concepts/libri_thesauri_1769,http://example.org/concepts/libri_thesauri_5886,http://example.org/concepts/libri_thesauri_14482,http://example.org/concepts/libri_thesauri_14483,http://example.org/concepts/libri_thesauri_8683,http://example.org/concepts/libri_thesauri_4409,http://example.org/concepts/libri_thesauri_7159,http://example.org/concepts/libri_thesauri_6576,http://example.org/concepts/libri_thesauri_4725,http://example.org/concepts/libri_thesauri_4597,http://example.org/concepts/libri_thesauri_11198,http://example.org/concepts/libri_thesauri_5239,http://example.org/concepts/libri_thesauri_10071,http://example.org/concepts/libri_thesauri_13969,http://example.org/concepts/libri_thesauri_12860,http://example.org/concepts/libri_thesauri_4999,http://example.org/concepts/libri_thesauri_9003,http://example.org/concepts/libri_thesauri_13038,http://example.org/concepts/libri_thesauri_6752,http://example.org/concepts/libri_thesauri_5266,http://example.org/concepts/libri_thesauri_5240,http://example.org/concepts/libri_thesauri_12089,http://example.org/concepts/libri_thesauri_5796,http://example.org/concepts/libri_thesauri_12334,http://example.org/concepts/libri_thesauri_2217;http://example.org/concepts/libri_thesauri_1800,http://example.org/concepts/libri_thesauri_6572;http://www.wikidata.org/entity/Q571,https://id.loc.gov/authorities/subjects/sh85015738,http://www.yso.fi/onto/yso/p156,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph114930;kirjat@fi,knihy@cs
http://example.org/skos/libri_thesauri_627;breviary;;http://example.org/concepts/libri_thesauri_2062,http://example.org/concepts/libri_thesauri_9164;http://www.wikidata.org/entity/Q225672,https://id.loc.gov/authorities/subjects/sh85016762,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph114195;breviáře@cs
http://example.org/skos/libri_thesauri_633;broadside;;http://example.org/concepts/libri_thesauri_13038,http://example.org/concepts/libri_thesauri_2936;http://www.wikidata.org/entity/Q1433985,https://id.loc.gov/authorities/subjects/sh85017011,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph114824;jednolisty@cs
http://example.org/skos/libri_thesauri_8380;Bulgarian literature;http://example.org/concepts/libri_thesauri_1608;http://example.org/concepts/libri_thesauri_13826;http://www.wikidata.org/entity/Q2267821,https://id.loc.gov/authorities/subjects/sh85017905,http://www.yso.fi/onto/yso/p19622,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph119024;bulgariankielinen kirjallisuus@fi,bulharská literatura@cs
http://example.org/skos/libri_thesauri_641;burlesque;;;http://www.wikidata.org/entity/Q217117,https://id.loc.gov/authorities/subjects/sh85018113,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph321702;burlesky@cs
http://example.org/skos/libri_thesauri_642;Burmese literature;;http://example.org/concepts/libri_thesauri_13826;http://www.wikidata.org/entity/Q3256763,https://id.loc.gov/authorities/subjects/sh85018135,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph118758;barmská literatura@cs
http://example.org/skos/libri_thesauri_10858;Belarusian literature;http://example.org/concepts/libri_thesauri_1602;http://example.org/concepts/libri_thesauri_1144,http://example.org/concepts/libri_thesauri_13826;http://www.wikidata.org/entity/Q2350342,https://id.loc.gov/authorities/subjects/sh85018440,http://www.yso.fi/onto/yso/p28609,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph119075;valkovenäjänkielinen kirjallisuus@fi,běloruská literatura@cs
http://example.org/skos/libri_thesauri_647;Byzantine literature;;http://example.org/concepts/libri_thesauri_3942,http://example.org/concepts/libri_thesauri_2156;http://www.wikidata.org/entity/Q2265137,https://id.loc.gov/authorities/subjects/sh85018527,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph128261;byzantská literatura@cs
http://example.org/skos/libri_thesauri_13140;calque;;http://example.org/concepts/libri_thesauri_12333,http://example.org/concepts/libri_thesauri_13138;http://www.wikidata.org/entity/Q204826,https://id.loc.gov/authorities/subjects/sh85019036,http://www.yso.fi/onto/yso/p6723;käännöslainat@fi
http://example.org/skos/libri_thesauri_670;Canadian literature;http://example.org/concepts/libri_thesauri_668,http://example.org/concepts/libri_thesauri_669,http://example.org/concepts/libri_thesauri_671;;http://www.wikidata.org/entity/Q1723523,https://id.loc.gov/authorities/subjects/sh85019388,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph121413;kanadská literatura@cs
http://example.org/skos/libri_thesauri_9327;comics character;;;http://www.wikidata.org/entity/Q1114461,https://id.loc.gov/authorities/subjects/sh85020529,http://www.yso.fi/onto/yso/p22260;sarjakuvahahmot@fi
http://example.org/skos/libri_thesauri_4129;cataloging;http://example.org/concepts/libri_thesauri_2914,http://example.org/concepts/libri_thesauri_567,http://example.org/concepts/libri_thesauri_5598;http://example.org/concepts/libri_thesauri_14385;http://www.wikidata.org/entity/Q3535655,https://id.loc.gov/authorities/subjects/sh85020816,http://www.yso.fi/onto/yso/p10398,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph114876;luettelointi@fi,katalogizace@cs
