entity,source
Harry Maync,Biblioteka Narodowa - kartoteka autorytatywna
Rozka Štefan,Biblioteka Narodowa - kartoteka autorytatywna
Józef Heistein,Biblioteka Narodowa - kartoteka autorytatywna
Lidiâ Âkovlevna Ginzburg,Biblioteka Narodowa - kartoteka autorytatywna
Jan Data,Biblioteka Narodowa - kartoteka autorytatywna
Bronisława Dymara,Biblioteka Narodowa - kartoteka autorytatywna
Anna Stroka,Biblioteka Narodowa - kartoteka autorytatywna
Radko Št'astný,Biblioteka Narodowa - kartoteka autorytatywna
Jerzy Rościszewski,Biblioteka Narodowa - kartoteka autorytatywna
Ûliâ Andreevna Roznatovskaâ,Biblioteka Narodowa - kartoteka autorytatywna
Bronisława Bałutowa,Biblioteka Narodowa - kartoteka autorytatywna
Irena Wachlowska,Biblioteka Narodowa - kartoteka autorytatywna
Sigmund Feist,Biblioteka Narodowa - kartoteka autorytatywna
Silja Walter,Biblioteka Narodowa - kartoteka autorytatywna
Anna Iwaniuk,Biblioteka Narodowa - kartoteka autorytatywna
Roman Zimand,Biblioteka Narodowa - kartoteka autorytatywna
Claude Schopp,Biblioteka Narodowa - kartoteka autorytatywna
Dorota Morciniec,Biblioteka Narodowa - kartoteka autorytatywna
Ignacy Sieradzki,Biblioteka Narodowa - kartoteka autorytatywna
Alina Janik,Biblioteka Narodowa - kartoteka autorytatywna
Sławek Kuźnicki,Biblioteka Narodowa - kartoteka autorytatywna
Pierre Lepape,Biblioteka Narodowa - kartoteka autorytatywna
Werner Wilhelm Jaeger,Biblioteka Narodowa - kartoteka autorytatywna
Ûríj Oleksíjovič Meženka,Biblioteka Narodowa - kartoteka autorytatywna
Wilhelm Freund,Biblioteka Narodowa - kartoteka autorytatywna
Robert Roman Chodkowski,Biblioteka Narodowa - kartoteka autorytatywna
Henryk Podbielski,Biblioteka Narodowa - kartoteka autorytatywna
Étienne Clavier,Biblioteka Narodowa - kartoteka autorytatywna
Robert Fernand Heitz,Biblioteka Narodowa - kartoteka autorytatywna
Robert Ślotała,Biblioteka Narodowa - kartoteka autorytatywna
Vincas Maciūnas,Biblioteka Narodowa - kartoteka autorytatywna
Jarosław Wiliński,Biblioteka Narodowa - kartoteka autorytatywna
Tytus Świderski,Biblioteka Narodowa - kartoteka autorytatywna
Szymon Brzeziński,Biblioteka Narodowa - kartoteka autorytatywna
Patricia Meyer Spacks,Biblioteka Narodowa - kartoteka autorytatywna
Radif Rifkatovič Zamaletdinov,Biblioteka Narodowa - kartoteka autorytatywna
Jaroslav Kolár,Biblioteka Narodowa - kartoteka autorytatywna
Slavomír Wollman,Biblioteka Narodowa - kartoteka autorytatywna
Zsófia Bán,Biblioteka Narodowa - kartoteka autorytatywna
Izabella Sariusz-Skąpska,Biblioteka Narodowa - kartoteka autorytatywna
Maurice Parturier,Biblioteka Narodowa - kartoteka autorytatywna
Ireneusz Sikora,Biblioteka Narodowa - kartoteka autorytatywna
Pseudo-Hipolit,Biblioteka Narodowa - kartoteka autorytatywna
Andrzej Jankowski,Biblioteka Narodowa - kartoteka autorytatywna
Agata Tomaszewska-Antoniewicz,Biblioteka Narodowa - kartoteka autorytatywna
Adam Kozieł,Biblioteka Narodowa - kartoteka autorytatywna
Christian Hölzel,Biblioteka Narodowa - kartoteka autorytatywna
Ernst Eduard Seiler,Biblioteka Narodowa - kartoteka autorytatywna
Daria Prokop,Biblioteka Narodowa - kartoteka autorytatywna
Jure Kaštelan,Biblioteka Narodowa - kartoteka autorytatywna
Leszek Wierzchowski,Biblioteka Narodowa - kartoteka autorytatywna
Piotr Kuhiwczak,Biblioteka Narodowa - kartoteka autorytatywna
Zdzisław Łapiński,Biblioteka Narodowa - kartoteka autorytatywna
Przemysław Mroczkowski,Biblioteka Narodowa - kartoteka autorytatywna
Janusz Wolniak,Biblioteka Narodowa - kartoteka autorytatywna
Angela Ion,Biblioteka Narodowa - kartoteka autorytatywna
Alojzy Osiński,Biblioteka Narodowa - kartoteka autorytatywna
Wojciech Grzeszek,Biblioteka Narodowa - kartoteka autorytatywna
Ewelina Grześkiewicz,Biblioteka Narodowa - kartoteka autorytatywna
Paweł Kubiak,Biblioteka Narodowa - kartoteka autorytatywna
Monika Mazurkiewicz,Biblioteka Narodowa - kartoteka autorytatywna
Florence Fix,Biblioteka Narodowa - kartoteka autorytatywna
Salwa Ben Sassi-Taktak,Biblioteka Narodowa - kartoteka autorytatywna
Agata Araszkiewicz,Biblioteka Narodowa - kartoteka autorytatywna
Jacques Oisel,Biblioteka Narodowa - kartoteka autorytatywna
Marina Camboni,Biblioteka Narodowa - kartoteka autorytatywna
Agata Marciniak,Biblioteka Narodowa - kartoteka autorytatywna
Eliza Marków,Biblioteka Narodowa - kartoteka autorytatywna
Krzysztof Huszcza,Biblioteka Narodowa - kartoteka autorytatywna
Anna Vladimirova Suslova,Biblioteka Narodowa - kartoteka autorytatywna
Jean Livescu,Biblioteka Narodowa - kartoteka autorytatywna
Julie Nováková,Biblioteka Narodowa - kartoteka autorytatywna
Juan Eslava Galán,Biblioteka Narodowa - kartoteka autorytatywna
Paul Michael Lützeler,Biblioteka Narodowa - kartoteka autorytatywna
Maria Ochońska,Biblioteka Narodowa - kartoteka autorytatywna
Friedrich Schulze,Biblioteka Narodowa - kartoteka autorytatywna
Ewa Szczepan,Biblioteka Narodowa - kartoteka autorytatywna
Magdalena Zakrzewska-Verdugo,Biblioteka Narodowa - kartoteka autorytatywna
Bohdan Galster,Biblioteka Narodowa - kartoteka autorytatywna
Henryk Jan Zawistowski,Biblioteka Narodowa - kartoteka autorytatywna
Justus Lipsius,Biblioteka Narodowa - kartoteka autorytatywna
Teresa Smółkowa,Biblioteka Narodowa - kartoteka autorytatywna
Mirosław Paciuszkiewicz,Biblioteka Narodowa - kartoteka autorytatywna
Joanna Ziarkowska,Biblioteka Narodowa - kartoteka autorytatywna
Albert Forbiger,Biblioteka Narodowa - kartoteka autorytatywna
Małgorzata Gaszyńska-Magiera,Biblioteka Narodowa - kartoteka autorytatywna
Michał Kowalczyk,Biblioteka Narodowa - kartoteka autorytatywna
Tat'âna Vladimirovna Baluš,Biblioteka Narodowa - kartoteka autorytatywna
Walery Pisarek,Biblioteka Narodowa - kartoteka autorytatywna
Joanna Smól,Biblioteka Narodowa - kartoteka autorytatywna
Gabriel Conesa,Biblioteka Narodowa - kartoteka autorytatywna
Apolonia Załuska-Strömberg,Biblioteka Narodowa - kartoteka autorytatywna
Tomasz Nastulczyk,Biblioteka Narodowa - kartoteka autorytatywna
Alice Brychová,Biblioteka Narodowa - kartoteka autorytatywna
Germaine Brée,Biblioteka Narodowa - kartoteka autorytatywna
Marta Bukowiecka,Biblioteka Narodowa - kartoteka autorytatywna
Joanna Jesionowska,Biblioteka Narodowa - kartoteka autorytatywna
Izabela Kępka,Biblioteka Narodowa - kartoteka autorytatywna
Isaak Zel'manovič Baskevič,Biblioteka Narodowa - kartoteka autorytatywna
Kazimierz Piotrowski,Biblioteka Narodowa - kartoteka autorytatywna
Józef Buczma,Biblioteka Narodowa - kartoteka autorytatywna
Bogdan Brzeziński,Biblioteka Narodowa - kartoteka autorytatywna
Justyna Kobus,Biblioteka Narodowa - kartoteka autorytatywna
Dagmar von Hoff,Biblioteka Narodowa - kartoteka autorytatywna
Miroslav Procházka,Biblioteka Narodowa - kartoteka autorytatywna
Jerzy Widerski,Biblioteka Narodowa - kartoteka autorytatywna
Ûzûk Farbotka,Biblioteka Narodowa - kartoteka autorytatywna
Marta Zambrzycka,Biblioteka Narodowa - kartoteka autorytatywna
Monika Rudaś-Grodzka,Biblioteka Narodowa - kartoteka autorytatywna
Aleksandra Kas,Biblioteka Narodowa - kartoteka autorytatywna
Marek Mitka,Biblioteka Narodowa - kartoteka autorytatywna
Nikolaj Nikolaevič Ânovskij,Biblioteka Narodowa - kartoteka autorytatywna
Efim Isaakovič Belen'kij,Biblioteka Narodowa - kartoteka autorytatywna
Krzysztof Trybuś,Biblioteka Narodowa - kartoteka autorytatywna
Katarzyna Buszkowska,Biblioteka Narodowa - kartoteka autorytatywna
Wiesław Rzońca,Biblioteka Narodowa - kartoteka autorytatywna
Charles Estienne,Biblioteka Narodowa - kartoteka autorytatywna
Marcel Schneider,Biblioteka Narodowa - kartoteka autorytatywna
Dragutin Tadijanović,Biblioteka Narodowa - kartoteka autorytatywna
Stanisław Niewiadomski,Biblioteka Narodowa - kartoteka autorytatywna
Mirosław Sznajder,Biblioteka Narodowa - kartoteka autorytatywna
Marian Lewko,Biblioteka Narodowa - kartoteka autorytatywna
Krystyna Tokarzówna,Biblioteka Narodowa - kartoteka autorytatywna
Thomas Brian Tomlinson,Biblioteka Narodowa - kartoteka autorytatywna
Karol Zierhoffer,Biblioteka Narodowa - kartoteka autorytatywna
Alicja Szastyńska-Siemion,Biblioteka Narodowa - kartoteka autorytatywna
Stanisław Frycie,Leksykon literatury dla dzieci i młodzieży | Biblioteka Narodowa - kartoteka autorytatywna
Marcin Preyzner,Biblioteka Narodowa - kartoteka autorytatywna
Alicja Wołodźko-Butkiewicz,Biblioteka Narodowa - kartoteka autorytatywna
Olena Ìgorìvna Galeta,Biblioteka Narodowa - kartoteka autorytatywna
Monika Baran-Łaszkiewicz,Biblioteka Narodowa - kartoteka autorytatywna
Vanda Zaborskaitė,Biblioteka Narodowa - kartoteka autorytatywna
Aleksandr Vadimovič Babuk,Biblioteka Narodowa - kartoteka autorytatywna
Tadeusz Klimowicz,Biblioteka Narodowa - kartoteka autorytatywna
Natal'â Anatol'evna Nagornaâ,Biblioteka Narodowa - kartoteka autorytatywna
Elena Zhimanko,Biblioteka Narodowa - kartoteka autorytatywna
Jennifer Lee Carrell,Biblioteka Narodowa - kartoteka autorytatywna
Zoltán Rampák,Biblioteka Narodowa - kartoteka autorytatywna
Józef Rurawski,Biblioteka Narodowa - kartoteka autorytatywna
Izabella Katrin Ferroni,Biblioteka Narodowa - kartoteka autorytatywna
Péter Müller,Biblioteka Narodowa - kartoteka autorytatywna
Frederik Winkel Horn,Biblioteka Narodowa - kartoteka autorytatywna
Andrzej Keyha,Biblioteka Narodowa - kartoteka autorytatywna
Tobias Döring,Biblioteka Narodowa - kartoteka autorytatywna
Jennifer Strickland,Biblioteka Narodowa - kartoteka autorytatywna
Michalina Pięchowa,Biblioteka Narodowa - kartoteka autorytatywna
Ivan Âkovlevič Rostovcev,Biblioteka Narodowa - kartoteka autorytatywna
Łukasz Szkopiński,Biblioteka Narodowa - kartoteka autorytatywna
Ewa Baniecka,Biblioteka Narodowa - kartoteka autorytatywna
Kazimierz Pluciński,Biblioteka Narodowa - kartoteka autorytatywna
Katarzyna Karwowska,Biblioteka Narodowa - kartoteka autorytatywna
Alina Kowalczykowa,Biblioteka Narodowa - kartoteka autorytatywna
Seiji Fukuoka,Biblioteka Narodowa - kartoteka autorytatywna
Marian Szyjkowski,Biblioteka Narodowa - kartoteka autorytatywna
Paul Passy,Biblioteka Narodowa - kartoteka autorytatywna
Rafał Jakiel,Biblioteka Narodowa - kartoteka autorytatywna
Tomasz Czapik,Biblioteka Narodowa - kartoteka autorytatywna
Simeon Rusakiev,Biblioteka Narodowa - kartoteka autorytatywna
Magdalena Dobrogoszcz,Biblioteka Narodowa - kartoteka autorytatywna
Jolanta Ambrosewicz-Jacobs,Biblioteka Narodowa - kartoteka autorytatywna
Anna Śmiały,Biblioteka Narodowa - kartoteka autorytatywna
Anna Askaldowicz,Biblioteka Narodowa - kartoteka autorytatywna
Eugenia Łoch,Biblioteka Narodowa - kartoteka autorytatywna
Růžena Hamanová,Biblioteka Narodowa - kartoteka autorytatywna
Paul Mesnard,Biblioteka Narodowa - kartoteka autorytatywna
Grażyna Łopuszańska-Kryszczuk,Biblioteka Narodowa - kartoteka autorytatywna
Maria Szabłowska,Biblioteka Narodowa - kartoteka autorytatywna
Janina Kwiek-Osiowska,Biblioteka Narodowa - kartoteka autorytatywna
Vladimir Konstantinovič Abarinov,Biblioteka Narodowa - kartoteka autorytatywna
Damira Nujić,Biblioteka Narodowa - kartoteka autorytatywna
Branko Kuna,Biblioteka Narodowa - kartoteka autorytatywna
Zuzanna Gawałkiewicz,Biblioteka Narodowa - kartoteka autorytatywna
Višnja Čičin-Šain,Biblioteka Narodowa - kartoteka autorytatywna
Wojciech Adamski,Biblioteka Narodowa - kartoteka autorytatywna
David Hewitt,Biblioteka Narodowa - kartoteka autorytatywna
Witold Uszyński,Biblioteka Narodowa - kartoteka autorytatywna
Paul Simpson,Biblioteka Narodowa - kartoteka autorytatywna
Anna Vladimirovna Sinickaâ,Biblioteka Narodowa - kartoteka autorytatywna
Ol'ga Vladimirovna Semenickaâ,Biblioteka Narodowa - kartoteka autorytatywna
Krystyna Starczewska,Biblioteka Narodowa - kartoteka autorytatywna
Marta Sterna,Biblioteka Narodowa - kartoteka autorytatywna
Louis-Aimé Martin,Biblioteka Narodowa - kartoteka autorytatywna
Antonio Tibiletti,Biblioteka Narodowa - kartoteka autorytatywna
Maciej Jaszczyński,Biblioteka Narodowa - kartoteka autorytatywna
Barbara Stempczyńska,Biblioteka Narodowa - kartoteka autorytatywna
Sergej Lazarevič Cinberg,Biblioteka Narodowa - kartoteka autorytatywna
Hanna Bauta,Biblioteka Narodowa - kartoteka autorytatywna
Ira Owen Wade,Biblioteka Narodowa - kartoteka autorytatywna
Vasilij Kirillovič Trediakovskij,Biblioteka Narodowa - kartoteka autorytatywna
Jana Juhásová,Biblioteka Narodowa - kartoteka autorytatywna
Lech Szajdak,Biblioteka Narodowa - kartoteka autorytatywna
Donald Reynolds Dudley,Biblioteka Narodowa - kartoteka autorytatywna
Katarzyna Trusewicz,Biblioteka Narodowa - kartoteka autorytatywna
Sybilla Daković,Biblioteka Narodowa - kartoteka autorytatywna
Irena Headlandová Kalischová,Biblioteka Narodowa - kartoteka autorytatywna
Hans-Peter Hoelscher-Obermaier,Biblioteka Narodowa - kartoteka autorytatywna
Giuseppe Boffito,Biblioteka Narodowa - kartoteka autorytatywna
María Jesús Fraga Fernández-Cuevas,Biblioteka Narodowa - kartoteka autorytatywna
Marcin Grodzki,Biblioteka Narodowa - kartoteka autorytatywna
Małgorzata Wróblewska,Biblioteka Narodowa - kartoteka autorytatywna
Antoni Kawczyński,Biblioteka Narodowa - kartoteka autorytatywna
Karol Daniel Kadłubiec,Biblioteka Narodowa - kartoteka autorytatywna
Andrzej Nowakowski,Biblioteka Narodowa - kartoteka autorytatywna
Olga Hirsch-Dyczek,Biblioteka Narodowa - kartoteka autorytatywna
Krystyna Błachnio,Biblioteka Narodowa - kartoteka autorytatywna
Gary Lee Stonum,Biblioteka Narodowa - kartoteka autorytatywna
Erwin Koschmieder,Biblioteka Narodowa - kartoteka autorytatywna
Jana Dzuriaková,Biblioteka Narodowa - kartoteka autorytatywna
Leszek Szaruga,Biblioteka Narodowa - kartoteka autorytatywna
Stanley Sultan,Biblioteka Narodowa - kartoteka autorytatywna
Agnieszka Ligęza,Biblioteka Narodowa - kartoteka autorytatywna
Agnieszka Franczyk-Cegła,Biblioteka Narodowa - kartoteka autorytatywna
Semen Dmitrovič Abramovič,Biblioteka Narodowa - kartoteka autorytatywna
Agnès Terrier,Biblioteka Narodowa - kartoteka autorytatywna
Carlos Mata Induráin,Biblioteka Narodowa - kartoteka autorytatywna
Jesús Sepúlveda,Biblioteka Narodowa - kartoteka autorytatywna
Enrica Cancelliere,Biblioteka Narodowa - kartoteka autorytatywna
Juan Diego Vila,Biblioteka Narodowa - kartoteka autorytatywna
Julia d' Onofrio,Biblioteka Narodowa - kartoteka autorytatywna
Alicia Parodi,Biblioteka Narodowa - kartoteka autorytatywna
Wojciech Szupelak,Biblioteka Narodowa - kartoteka autorytatywna
Justyna Urban,Biblioteka Narodowa - kartoteka autorytatywna
Renata Strzok,Biblioteka Narodowa - kartoteka autorytatywna
Leszek Kolankiewicz,Biblioteka Narodowa - kartoteka autorytatywna
Agata Adamiecka-Sitek,Biblioteka Narodowa - kartoteka autorytatywna
Franz Bücheler,Biblioteka Narodowa - kartoteka autorytatywna
Johann Heinrich Majus,Biblioteka Narodowa - kartoteka autorytatywna
Ewa Kapela,Biblioteka Narodowa - kartoteka autorytatywna
Oleg Fedosov,Biblioteka Narodowa - kartoteka autorytatywna
Wolfgang Mohr,Biblioteka Narodowa - kartoteka autorytatywna
Lâvon Pâtrovìč Barščèŭskì,Biblioteka Narodowa - kartoteka autorytatywna
Paul Jetzius,Biblioteka Narodowa - kartoteka autorytatywna
Georgij Džibladze,Biblioteka Narodowa - kartoteka autorytatywna
Jacob Bruno,Biblioteka Narodowa - kartoteka autorytatywna
Agata Rybka,Biblioteka Narodowa - kartoteka autorytatywna
Magdalena Maria Ługowska,Biblioteka Narodowa - kartoteka autorytatywna
Teresa Eminowicz-Jaśkowska,Biblioteka Narodowa - kartoteka autorytatywna
Wilhelm Creizenach,Biblioteka Narodowa - kartoteka autorytatywna
Rasoul Al-Khafaji,Biblioteka Narodowa - kartoteka autorytatywna
Jennifer Tolbert Roberts,Biblioteka Narodowa - kartoteka autorytatywna
Jihad M. Hamdan,Biblioteka Narodowa - kartoteka autorytatywna
Angelina Gašpar,Biblioteka Narodowa - kartoteka autorytatywna
Iwona Knaś,Biblioteka Narodowa - kartoteka autorytatywna
Bolesław Erzepki,Biblioteka Narodowa - kartoteka autorytatywna
Joachim von der Thusen,Biblioteka Narodowa - kartoteka autorytatywna
Jiří Morava,Biblioteka Narodowa - kartoteka autorytatywna
Krystyna Bień-Orlicz,Biblioteka Narodowa - kartoteka autorytatywna
Jan Szczepan Wolfram,Biblioteka Narodowa - kartoteka autorytatywna
Jules Cashford,Biblioteka Narodowa - kartoteka autorytatywna
Magdalena Wręczycka,Biblioteka Narodowa - kartoteka autorytatywna
Aneta Piech-Klikowicz,Biblioteka Narodowa - kartoteka autorytatywna
Hans Johannes Feldmann,Biblioteka Narodowa - kartoteka autorytatywna
Telman Həmzağa oğlu Cəfərov,Biblioteka Narodowa - kartoteka autorytatywna
Swati Acharya,Biblioteka Narodowa - kartoteka autorytatywna
Krzysztof Dmitruk,Biblioteka Narodowa - kartoteka autorytatywna
Urszula Pawlicka,Biblioteka Narodowa - kartoteka autorytatywna
Aleksandra Evgen'evna Roginskaâ,Biblioteka Narodowa - kartoteka autorytatywna
Adolf Zinzow,Biblioteka Narodowa - kartoteka autorytatywna
Sergej Evgen'evič Âhontov,Biblioteka Narodowa - kartoteka autorytatywna
Maria Krauz,Biblioteka Narodowa - kartoteka autorytatywna
Julia Krajcarz,Biblioteka Narodowa - kartoteka autorytatywna
Janusz Malak,Biblioteka Narodowa - kartoteka autorytatywna
Magdalena Wieremiejuk,Biblioteka Narodowa - kartoteka autorytatywna
Ekaterina Atamanova,Biblioteka Narodowa - kartoteka autorytatywna
Jiongqiang Zhu,Biblioteka Narodowa - kartoteka autorytatywna
André Topia,Biblioteka Narodowa - kartoteka autorytatywna
Łukasz Wróblewski,Biblioteka Narodowa - kartoteka autorytatywna
Sandra Wojciechowska,Biblioteka Narodowa - kartoteka autorytatywna
Elisa Martín Ortega,Biblioteka Narodowa - kartoteka autorytatywna
Mykoła Chwylowy,Biblioteka Narodowa - kartoteka autorytatywna
Paloma Díaz-Mas,Biblioteka Narodowa - kartoteka autorytatywna
Iwona Szczepańska-Gołąbek,Biblioteka Narodowa - kartoteka autorytatywna
Malcolm Bradbury,Biblioteka Narodowa - kartoteka autorytatywna
Nikolaj Mihajlovič Sikorskij,Biblioteka Narodowa - kartoteka autorytatywna
Małgorzata Hołda,Biblioteka Narodowa - kartoteka autorytatywna
Eugenia Prokop-Janiec,Biblioteka Narodowa - kartoteka autorytatywna
Elizabeth Hauer,Biblioteka Narodowa - kartoteka autorytatywna
Oskár Čepan,Biblioteka Narodowa - kartoteka autorytatywna
Małgorzata Mikołajczak,Biblioteka Narodowa - kartoteka autorytatywna
Anatolij Siemienow,Biblioteka Narodowa - kartoteka autorytatywna
Neonila Pawluk,Biblioteka Narodowa - kartoteka autorytatywna
Olga Puzyreva,Biblioteka Narodowa - kartoteka autorytatywna
Paweł Dziadul,Biblioteka Narodowa - kartoteka autorytatywna
Aleksandra Bednarowska,Biblioteka Narodowa - kartoteka autorytatywna
Aneta Kapel,Biblioteka Narodowa - kartoteka autorytatywna
Aneta Dimitrova,Biblioteka Narodowa - kartoteka autorytatywna
Łukasz Najder,Biblioteka Narodowa - kartoteka autorytatywna
Mieczysław Łojek,Biblioteka Narodowa - kartoteka autorytatywna
Zbigniew Kościelak,Biblioteka Narodowa - kartoteka autorytatywna
Agnieszka Tracz,Biblioteka Narodowa - kartoteka autorytatywna
Aurelia Rusu,Biblioteka Narodowa - kartoteka autorytatywna
Isaac Casaubon,Biblioteka Narodowa - kartoteka autorytatywna
Agnieszka Rybak,Biblioteka Narodowa - kartoteka autorytatywna
Burkhard Gladigow,Biblioteka Narodowa - kartoteka autorytatywna
Andrzej Sikorski,Biblioteka Narodowa - kartoteka autorytatywna
Tomasz Soldenhoff,Biblioteka Narodowa - kartoteka autorytatywna
Waldemar Jan Ziemnicki,Biblioteka Narodowa - kartoteka autorytatywna
Marìâ Petrìvna Brus,Biblioteka Narodowa - kartoteka autorytatywna
Krzysztof Stala,Biblioteka Narodowa - kartoteka autorytatywna
Eugenija Ulčinaitė,Biblioteka Narodowa - kartoteka autorytatywna
José Vitorino de Pina Martins,Biblioteka Narodowa - kartoteka autorytatywna
Johann Gottfried Ludwig Kosegarten,Biblioteka Narodowa - kartoteka autorytatywna
Beata Rokosz,Biblioteka Narodowa - kartoteka autorytatywna
Francesca Longo Auricchio,Biblioteka Narodowa - kartoteka autorytatywna
Olga Wójcik,Biblioteka Narodowa - kartoteka autorytatywna
Leszek Engelking,Biblioteka Narodowa - kartoteka autorytatywna
Günter Jäckel,Biblioteka Narodowa - kartoteka autorytatywna
Sanja Škifić,Biblioteka Narodowa - kartoteka autorytatywna
Kamil Popowicz,Biblioteka Narodowa - kartoteka autorytatywna
Theophilus Siegfried Bayer,Biblioteka Narodowa - kartoteka autorytatywna
Maria Wojtak,Biblioteka Narodowa - kartoteka autorytatywna
Halszka Górny,Biblioteka Narodowa - kartoteka autorytatywna
Piotr Bering,Biblioteka Narodowa - kartoteka autorytatywna
Semën Grigor'evič Zajmovskij,Biblioteka Narodowa - kartoteka autorytatywna
Marek Adamiec,Biblioteka Narodowa - kartoteka autorytatywna
Joanna Frejman,Biblioteka Narodowa - kartoteka autorytatywna
Anna Urbanek,Biblioteka Narodowa - kartoteka autorytatywna
Magdalena Dalman,Biblioteka Narodowa - kartoteka autorytatywna
Tamara Brzostowska-Tereszkiewicz,Biblioteka Narodowa - kartoteka autorytatywna
K. W. Gransden,Biblioteka Narodowa - kartoteka autorytatywna
Edward Courtney,Biblioteka Narodowa - kartoteka autorytatywna
Mayotte Bollack,Biblioteka Narodowa - kartoteka autorytatywna
Monika Milczarek,Biblioteka Narodowa - kartoteka autorytatywna
Friedrich Erdmann Petri,Biblioteka Narodowa - kartoteka autorytatywna
Georg Thouret,Biblioteka Narodowa - kartoteka autorytatywna
John Christoffel Kannemeyer,Biblioteka Narodowa - kartoteka autorytatywna
Marina Valer'evna Vetrova,Biblioteka Narodowa - kartoteka autorytatywna
Anna Kokot,Biblioteka Narodowa - kartoteka autorytatywna
Oskar Callier,Biblioteka Narodowa - kartoteka autorytatywna
Andrzej Antoszek,Biblioteka Narodowa - kartoteka autorytatywna
Witold Rygorowicz,Biblioteka Narodowa - kartoteka autorytatywna
Remigiusz Wyszyński,Biblioteka Narodowa - kartoteka autorytatywna
Natalia Shlikhutka,Biblioteka Narodowa - kartoteka autorytatywna
Richard Sheppard,Biblioteka Narodowa - kartoteka autorytatywna
Asja Wołoszyna,Biblioteka Narodowa - kartoteka autorytatywna
Natalia Woroszylska,Biblioteka Narodowa - kartoteka autorytatywna
Rafał L. Górski,Biblioteka Narodowa - kartoteka autorytatywna
Gennadij Fedorovič Petrov,Biblioteka Narodowa - kartoteka autorytatywna
Stanisław Rusnarczyk,Biblioteka Narodowa - kartoteka autorytatywna
Katarzyna Sidło,Biblioteka Narodowa - kartoteka autorytatywna
Barbara Czapik,Biblioteka Narodowa - kartoteka autorytatywna
Katarzyna Dorota Diehl,Biblioteka Narodowa - kartoteka autorytatywna
Anna Żebrowska,Biblioteka Narodowa - kartoteka autorytatywna
Milena Trezzani,Biblioteka Narodowa - kartoteka autorytatywna
Bogusław Michalec,Biblioteka Narodowa - kartoteka autorytatywna
Jan Sierosławski,Biblioteka Narodowa - kartoteka autorytatywna
Sergej Aleksandrovič Antonov,Biblioteka Narodowa - kartoteka autorytatywna
Krzysztof Jarosz,Biblioteka Narodowa - kartoteka autorytatywna
Izabela Jabłonowska,Biblioteka Narodowa - kartoteka autorytatywna
Magdalena Łopata,Biblioteka Narodowa - kartoteka autorytatywna
Michael Boccius,Biblioteka Narodowa - kartoteka autorytatywna
Nataliâ Vasil'evna Vulih,Biblioteka Narodowa - kartoteka autorytatywna
Maciej Szymanowski,Biblioteka Narodowa - kartoteka autorytatywna
Katarzyna Gmerek,Biblioteka Narodowa - kartoteka autorytatywna
Krišjānis Ancītis,Biblioteka Narodowa - kartoteka autorytatywna
Ol'ga Borisovna Sirotinina,Biblioteka Narodowa - kartoteka autorytatywna
Jolanta Góryńska,Biblioteka Narodowa - kartoteka autorytatywna
Ferdinand Deycks,Biblioteka Narodowa - kartoteka autorytatywna
Ol'ga Mihajlìvna Ciganok,Biblioteka Narodowa - kartoteka autorytatywna
Paul Iorgovici,Biblioteka Narodowa - kartoteka autorytatywna
Milorad Pavić,Biblioteka Narodowa - kartoteka autorytatywna
Krystyna Wierzbicka-Trwoga,Biblioteka Narodowa - kartoteka autorytatywna
Dorota Sutkowska,Biblioteka Narodowa - kartoteka autorytatywna
Magdalena Piskała,Biblioteka Narodowa - kartoteka autorytatywna
Galina Dmitrievna Ivanova,Biblioteka Narodowa - kartoteka autorytatywna
Joanna Jasińska,Biblioteka Narodowa - kartoteka autorytatywna
Erik Glossmann,Biblioteka Narodowa - kartoteka autorytatywna
Petra Buchta,Biblioteka Narodowa - kartoteka autorytatywna
Zuzana Obertová,Biblioteka Narodowa - kartoteka autorytatywna
Jolanta Gładysz,Biblioteka Narodowa - kartoteka autorytatywna
Marie-Cécile Révauger,Biblioteka Narodowa - kartoteka autorytatywna
Agnieszka Adamowicz-Pośpiech,Biblioteka Narodowa - kartoteka autorytatywna
Krystyna Bremborowicz,Biblioteka Narodowa - kartoteka autorytatywna
Jonas Nesselhauf,Biblioteka Narodowa - kartoteka autorytatywna
Greta Rudziańska,Biblioteka Narodowa - kartoteka autorytatywna
Annie Urbanik-Rizk,Biblioteka Narodowa - kartoteka autorytatywna
Magdalena Szewczuk,Biblioteka Narodowa - kartoteka autorytatywna
Krystyna Heska-Kwaśniewicz,Leksykon literatury dla dzieci i młodzieży | Biblioteka Narodowa - kartoteka autorytatywna
Zuzanna Ossowska,Biblioteka Narodowa - kartoteka autorytatywna
Kordian Bakuła,Biblioteka Narodowa - kartoteka autorytatywna
Barbara Andrzejewska,Biblioteka Narodowa - kartoteka autorytatywna
Anna Szymczyk,Biblioteka Narodowa - kartoteka autorytatywna
Danuta Chmurska,Biblioteka Narodowa - kartoteka autorytatywna
Piotr Schmandt,Biblioteka Narodowa - kartoteka autorytatywna
Adam Chodyński,Biblioteka Narodowa - kartoteka autorytatywna
Milena Chomik,Biblioteka Narodowa - kartoteka autorytatywna
Alicja Hanna Boszko,Biblioteka Narodowa - kartoteka autorytatywna
Teresa Smolińska,Biblioteka Narodowa - kartoteka autorytatywna
Jolanta Banach,Biblioteka Narodowa - kartoteka autorytatywna
Zsuzsanna Ablonczyné-Nádor,Biblioteka Narodowa - kartoteka autorytatywna
