entity,source
Orcio Jerzy Stanisław,Słownik bohaterów literackich
Faust Johann,Słownik bohaterów literackich
Falstaff John,Słownik bohaterów literackich
Peachum Jonatan,1600 postaci literackich | Słownik bohaterów literackich
Kowalski Józio,Słownik bohaterów literackich
Capuletti Julia,1600 postaci literackich | Słownik bohaterów literackich
Étange Julia,Słownik bohaterów literackich
Karamazowowie,Słownik bohaterów literackich
Moor Karol,Słownik bohaterów literackich
Myriel Karol,Słownik bohaterów literackich
Latter Karolina,Szkolny słownik bohaterów literackich | 1600 postaci literackich | Słownik bohaterów literackich
Kirsanow,Słownik bohaterów literackich
Klapaucjusz,Słownik bohaterów literackich
Kłoska,1600 postaci literackich | Słownik bohaterów literackich
Kolumbowie,Słownik bohaterów literackich
Wallernod Konrad,Słownik bohaterów literackich
Ksiądz,Szkolny słownik bohaterów literackich | Słownik bohaterów literackich
De Nemours książę,Słownik bohaterów literackich
De Clèves księżna,Słownik bohaterów literackich
Król Lear,Słownik bohaterów literackich
Guliwer Lemuel,Słownik bohaterów literackich
Ploszowski Leon,Słownik bohaterów literackich
"Lorelei Lore-Ley, Lurlei",Słownik bohaterów literackich
Ludomir,Szkolny słownik bohaterów literackich | Słownik bohaterów literackich
Madame,Słownik bohaterów literackich
Diego Manente,Słownik bohaterów literackich
Ksiądz Marek Jandołowicz,Słownik bohaterów literackich
de Merteuil markiza,Słownik bohaterów literackich
Bigda Mateusz,Słownik bohaterów literackich
Wilhelm Meister,Słownik bohaterów literackich
Filip Merynos,Słownik bohaterów literackich
Rejent Milczek,Szkolny słownik bohaterów literackich | Słownik bohaterów literackich
Młodziakowie,Szkolny słownik bohaterów literackich | Słownik bohaterów literackich
Wernyhora Mojsej,Słownik bohaterów literackich
Romeo Montecchi,Słownik bohaterów literackich
Münchausen,Słownik bohaterów literackich
Rawlinson Nel,Słownik bohaterów literackich
Nowosilcow Nikołaj,Słownik bohaterów literackich
Nora,Słownik bohaterów literackich
Obłomow,Słownik bohaterów literackich
Odyseusz Odys,Słownik bohaterów literackich
"Prozorow Olga, Masz, Irina",Słownik bohaterów literackich
de Charlus Palamed,Słownik bohaterów literackich
Paneloux,Słownik bohaterów literackich
Panny z Wilka,Słownik bohaterów literackich
Papkin,Słownik bohaterów literackich
Paskwalina,Słownik bohaterów literackich
Pimko,Szkolny słownik bohaterów literackich | Słownik bohaterów literackich
de Tourvel prezydentowa,Słownik bohaterów literackich
Maciej Raptusiewicz,Słownik bohaterów literackich
Puk Robin Dobry Duch,Słownik bohaterów literackich
Montecchi Romeo,Słownik bohaterów literackich
Rougon-Macquartowie,Słownik bohaterów literackich
O'Hara Scarlett,1600 postaci literackich | Słownik bohaterów literackich
Sindbad,Bohaterowie naszych książek. Leksykon | Słownik bohaterów literackich
Sonnenbruchowie,Słownik bohaterów literackich
Dedalus Stefan,Szkolny słownik bohaterów literackich | Słownik bohaterów literackich
Szaktas,Słownik bohaterów literackich
Iwan Denisowicz Szuchów,Słownik bohaterów literackich
Śakuntala,Słownik bohaterów literackich
Soplica Tadeusz,Szkolny słownik bohaterów literackich | 1600 postaci literackich | Słownik bohaterów literackich
Tartuffe,Słownik bohaterów literackich
Sajetan Tempe,Słownik bohaterów literackich
de Torquemada Tomas,Słownik bohaterów literackich
Tórless,Szkolny słownik bohaterów literackich | Słownik bohaterów literackich
Tutka,Szkolny słownik bohaterów literackich | 1600 postaci literackich | Słownik bohaterów literackich
Profesor Tutka,Słownik bohaterów literackich
Twardowski,Szkolny słownik bohaterów literackich | Słownik bohaterów literackich
Tyrezjasz,Słownik bohaterów literackich
Ulrich,Szkolny słownik bohaterów literackich | Słownik bohaterów literackich
Urszulka,Słownik bohaterów literackich
Gustaw von Aschenbach,Słownik bohaterów literackich
Lilia Weneda,Słownik bohaterów literackich
Wergiliusz,Szkolny słownik bohaterów literackich | Słownik bohaterów literackich
de Valmont wicehrabia,Słownik bohaterów literackich
Ivanhoe Wilfryd,Szkolny słownik bohaterów literackich | Słownik bohaterów literackich
Zaratustra,Słownik bohaterów literackich
Zosima Zinowij,Słownik bohaterów literackich
Marmieładow Zofia Siemionowna,Słownik bohaterów literackich
Pyrgopolonices Żołnierz Samochwał,Słownik bohaterów literackich
Baba Jaga,Bohaterowie naszych książek. Leksykon
Wołodyjowska Baśka,Bohaterowie naszych książek. Leksykon
Biały Jaguar,Bohaterowie naszych książek. Leksykon
Cebulek,Bohaterowie naszych książek. Leksykon
Czarna Julka,Bohaterowie naszych książek. Leksykon
Danusia Jurandówna,Bohaterowie naszych książek. Leksykon
Dawid Copperfield,Bohaterowie naszych książek. Leksykon
Sanczo Pansa,Bohaterowie naszych książek. Leksykon
Dulcynea,Bohaterowie naszych książek. Leksykon
Dziadek do orzechów,1600 postaci literackich | Bohaterowie naszych książek. Leksykon
Robert Grant,Bohaterowie naszych książek. Leksykon
Mary Grant,Bohaterowie naszych książek. Leksykon
Dzieci pana majstra,Bohaterowie naszych książek. Leksykon
Gawrik,Bohaterowie naszych książek. Leksykon
Gulliwer,Bohaterowie naszych książek. Leksykon
Jagienka Zychówna,Bohaterowie naszych książek. Leksykon
Jaś,Bohaterowie naszych książek. Leksykon
Rozalka Olaboga,Bohaterowie naszych książek. Leksykon
Rumcajs,Bohaterowie naszych książek. Leksykon
Cypisek,Bohaterowie naszych książek. Leksykon
Skrzetuski,Bohaterowie naszych książek. Leksykon
Staś Tarkowski,Bohaterowie naszych książek. Leksykon
Nel,Bohaterowie naszych książek. Leksykon
Szatan z siódmej klasy,Bohaterowie naszych książek. Leksykon
Szeherazada,Bohaterowie naszych książek. Leksykon
Tomek Wilimowski,Bohaterowie naszych książek. Leksykon
Waverley,1600 postaci literackich | Bohaterowie naszych książek. Leksykon
Winicjusz,Bohaterowie naszych książek. Leksykon
Zagłoba,Bohaterowie naszych książek. Leksykon
Zosia Samosia,Bohaterowie naszych książek. Leksykon
Kaczka Dziwaczka,Bohaterowie naszych książek. Leksykon
Kajtuś Czarodziej,Bohaterowie naszych książek. Leksykon
Kapitan Fracasse,Szkolny słownik bohaterów literackich | Bohaterowie naszych książek. Leksykon
Kay,Szkolny słownik bohaterów literackich | Bohaterowie naszych książek. Leksykon
Kichuś majstra Lepigliny,Bohaterowie naszych książek. Leksykon
Konik Garbusek,Bohaterowie naszych książek. Leksykon
Kmicic,Bohaterowie naszych książek. Leksykon
Krasnoludki,Bohaterowie naszych książek. Leksykon
Rycerze Okrągłego Stołu,Bohaterowie naszych książek. Leksykon
Lassie,1600 postaci literackich | Bohaterowie naszych książek. Leksykon
Łysek z pokładu Idy,Bohaterowie naszych książek. Leksykon
Mała Dorrit,Bohaterowie naszych książek. Leksykon
Mały Bizon,1600 postaci literackich | Bohaterowie naszych książek. Leksykon
Mowgh,Bohaterowie naszych książek. Leksykon
Rudyard Kipling,Bohaterowie naszych książek. Leksykon
Münchhausen,Bohaterowie naszych książek. Leksykon
Nemeczek,Bohaterowie naszych książek. Leksykon
Ondraszek,Bohaterowie naszych książek. Leksykon
Panienka z okienka,Bohaterowie naszych książek. Leksykon
Panna Ewa,Bohaterowie naszych książek. Leksykon
Pan Wołodyjowski,Bohaterowie naszych książek. Leksykon
Pchła Szachrajka,Bohaterowie naszych książek. Leksykon
Piętnastoletni kapitan,Bohaterowie naszych książek. Leksykon
Pippi Pończoszanka,Bohaterowie naszych książek. Leksykon
Podbipięta,Bohaterowie naszych książek. Leksykon
Pyza,Bohaterowie naszych książek. Leksykon
Kruzoe Robinson,Bohaterowie naszych książek. Leksykon
Koszatek-Opałek,1600 postaci literackich
Kukulanka Marysia (Sierotka Marysia),1600 postaci literackich
Bowman David,1600 postaci literackich
Maas Edypa,1600 postaci literackich
Wilcher,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Agaj-Han (Nuradyn),1600 postaci literackich
Ajaks,1600 postaci literackich
Alchemik,1600 postaci literackich
Santiago (1),1600 postaci literackich
Herakles (Herkules),1600 postaci literackich
Strether Lewis,1600 postaci literackich
Bateman Patrick,1600 postaci literackich
Ellenai,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Langdon Robert,1600 postaci literackich
Karenin Aleksiej,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Karenina Anna,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Lewin Konstanty,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Wroński Aleksiej,1600 postaci literackich
Kleopatra,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Pawliczenko Mateusz,1600 postaci literackich
Drakę Tempie,1600 postaci literackich
Babbit George Follansbee,1600 postaci literackich
Baltazar (2),1600 postaci literackich
Bartłomiej Wawrzyniec,1600 postaci literackich
Blimunda,1600 postaci literackich
Bari,1600 postaci literackich
Rousset Elżbieta,1600 postaci literackich
Lenora (1),1600 postaci literackich
Biberkopf Franciszek,1600 postaci literackich
Ptoszowski Leon,1600 postaci literackich
Kiriłłow Aleksiej,1600 postaci literackich
Stawrogin Mikołaj,1600 postaci literackich
Szatow Iwan,1600 postaci literackich
Wierchowieński Piotr,1600 postaci literackich
Wierchowieński Stiepan,1600 postaci literackich
Bud Billy,1600 postaci literackich
Gobseck Estera van,1600 postaci literackich
Rubemprć Lucjan de,1600 postaci literackich
Malić Gruban,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Pieczorin Grigorij,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Cyd (Don Rodrygo),1600 postaci literackich
Jimena (Ximena),1600 postaci literackich
Konwicka Helena,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Kraft Walter,1600 postaci literackich
Bouvard i Pćcuchet,1600 postaci literackich
Aszkenazy Symche Majer,1600 postaci literackich
Aszkenazy Jakub Binem,1600 postaci literackich
Karamazowowie - Aleksy (Alosza),1600 postaci literackich
Dymitr (Mitia),1600 postaci literackich
Fiodor,1600 postaci literackich
Iwan; Smierdiakow Paweł,1600 postaci literackich
Swietłowa Agrafiena (Gruszeńka),1600 postaci literackich
Malina (Malwina),1600 postaci literackich
Bólu Maurice,1600 postaci literackich
Buddenbrookowie - Antonina (Tonia),1600 postaci literackich
Chrystian,1600 postaci literackich
Gotthold,1600 postaci literackich
Hanno (Johann),1600 postaci literackich
Tomasz (Tom),1600 postaci literackich
Caulfleld Holden,1600 postaci literackich
Carmen (Carmencita),1600 postaci literackich
Lizzarabengoa Don Jose,1600 postaci literackich
White Carrie,1600 postaci literackich
Chomcówna Franka (Kobycka),1600 postaci literackich
Chatterton,1600 postaci literackich
Pacześ Jagna (Borynowa),1600 postaci literackich
Socha Jakub(Kuba),1600 postaci literackich
Melechow Grigorij,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Rubaszow Mikołaj,1600 postaci literackich
Carax Julión,1600 postaci literackich
Fumero Francisco Javier,1600 postaci literackich
Sempere Daniel,1600 postaci literackich
Kowalski,1600 postaci literackich
Pulcinella (Poliszynel,1600 postaci literackich
Luelle,1600 postaci literackich
Griniow Piotr,1600 postaci literackich
Munchhausen Karl Friedrich von,1600 postaci literackich
Berenger,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Eragon,1600 postaci literackich
Borejkowie,1600 postaci literackich
Lioncourt Lestatde,1600 postaci literackich
Fiki-Miki,1600 postaci literackich
Conan z Cimerii,1600 postaci literackich
Aslan,1600 postaci literackich
Pavensie rodzeństwo,1600 postaci literackich
Bumppo Natty (Sokole Oko),1600 postaci literackich
Chigachgook,1600 postaci literackich
Unkas (Szybki Jeleń),1600 postaci literackich
Łupin Arsóne,1600 postaci literackich
Czarnoksiężnik Oz,1600 postaci literackich
Gale Dorota,1600 postaci literackich
Dolittle Jan,1600 postaci literackich
Ender,1600 postaci literackich
Potter Harry,1600 postaci literackich
Poirot Hercules,1600 postaci literackich
Chmielewska Joanna,1600 postaci literackich
Mock Eberhard,1600 postaci literackich
Angstrom Harry,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Poppins Mary (Agnieszka),1600 postaci literackich
Pan Tomasz (2),1600 postaci literackich
Marlow Philip,1600 postaci literackich
Almaviva,1600 postaci literackich
Basilio,1600 postaci literackich
Van Home Daryl,1600 postaci literackich
Estragon (Gogo),1600 postaci literackich
Vladimir (Didi),1600 postaci literackich
Mole Matylda de la,1600 postaci literackich
Rónal pani de,1600 postaci literackich
Deckard Rick,1600 postaci literackich
Ramseyowie,1600 postaci literackich
Muchotapski Jan,1600 postaci literackich
Bijakowski Teodor,1600 postaci literackich
Cedzyna Piotr,1600 postaci literackich
Guichard Larysa (Lara),1600 postaci literackich
Żywago Jurij,1600 postaci literackich
Baltazar (1),1600 postaci literackich
Bimala,1600 postaci literackich
Nikhil,1600 postaci literackich
Posa Rodrygo,1600 postaci literackich
tatka,1600 postaci literackich
Dubrowski Władimir,1600 postaci literackich
Bennet Elizabeth,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Bennet Jane,1600 postaci literackich
Bajdała,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Portos (baron du Vallon),1600 postaci literackich
Winter Milady de,1600 postaci literackich
Zumbrunnen Karl-Joseph,1600 postaci literackich
Klara (2),1600 postaci literackich
Rollison pani,1600 postaci literackich
Senator (Nowosilcow),1600 postaci literackich
Mallory Keith,1600 postaci literackich
Grant Robert,1600 postaci literackich
Paganel,1600 postaci literackich
Szczerbie Zygmunt,1600 postaci literackich
Jones Bridget,1600 postaci literackich
Szakal,1600 postaci literackich
Kruszyńska Eleonora Rita (Ita),1600 postaci literackich
Dziurdziowie - Piotr,1600 postaci literackich
Klemens; Kowalczuk Pietrusia,1600 postaci literackich
Eltzner Erna,1600 postaci literackich
Rozłucki Jan,1600 postaci literackich
Roztucki Piotr,1600 postaci literackich
Egmont Lamoral,1600 postaci literackich
Dębicki profesor,1600 postaci literackich
Valentin Otto von,1600 postaci literackich
Idalia hrabina,1600 postaci literackich
Jan (1),1600 postaci literackich
Respektówna Dianna Fantómas,1600 postaci literackich
Małgorzata (Gretchen),1600 postaci literackich
Hurleccy,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Miętalski (Miętus),1600 postaci literackich
Młodziakowie - Młodziak,1600 postaci literackich
Młodziakowa,1600 postaci literackich
Żuta; Pimko T.,1600 postaci literackich
Pylaszczkiewicz (Syfon),1600 postaci literackich
LJngstrump Pippi,1600 postaci literackich
Napoleon,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Pyć,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Młyński,1600 postaci literackich
Tojwie reb,1600 postaci literackich
Karol szambelan,1600 postaci literackich
K. (2),1600 postaci literackich
Szemiot Anda,1600 postaci literackich
Berling Gósta,1600 postaci literackich
Gótz von Berlichingen,1600 postaci literackich
Joadowie,1600 postaci literackich
Dyndała Grzegorz (Georges Dandin),1600 postaci literackich
Tristran Thorn,1600 postaci literackich
Wahazar Guybal,1600 postaci literackich
Yorick Hanemann,1600 postaci literackich
Lecter Hannibal,1600 postaci literackich
Mattern Hanusia,1600 postaci literackich
Lurie David,1600 postaci literackich
Angel Harold (Harry),1600 postaci literackich
Heidi,1600 postaci literackich
Abćlard,1600 postaci literackich
Henryk IV (2),1600 postaci literackich
Silva dofia Sol da,1600 postaci literackich
Grieux des,1600 postaci literackich
Wawrzek,1600 postaci literackich
Kossakowscy - Szczęsny,1600 postaci literackich
Dantćs Edmund,1600 postaci literackich
Żona (2),1600 postaci literackich
Myszki n Lew,1600 postaci literackich
Rogożyn Parfien,1600 postaci literackich
Ortiz Antonio,1600 postaci literackich
Ryszard Lwie Serce,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Korczagin Paweł,1600 postaci literackich
nan,1600 postaci literackich
Szuchów Iwan,1600 postaci literackich
Bułyczow Jegor,1600 postaci literackich
John Piekło,1600 postaci literackich
Judyta (1),1600 postaci literackich
Mazeppo Beba,1600 postaci literackich
B.,1600 postaci literackich
Moreli Kandyda,1600 postaci literackich
Blood Piotr,1600 postaci literackich
Sigognac de (kapitan Fracasse),1600 postaci literackich
Oktaw (1),1600 postaci literackich
Ui Artura,1600 postaci literackich
Pan Tomasz (1),1600 postaci literackich
Chateaupers Febus de,1600 postaci literackich
Frollo,1600 postaci literackich
Lagardćre Henryk,1600 postaci literackich
Kichuś,1600 postaci literackich
Harlowe Klaryssa,1600 postaci literackich
Corso Lukas,1600 postaci literackich
Tupman Trący,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Perez de Garcia Concepcion (Conchita),1600 postaci literackich
Kochanka narratorka,1600 postaci literackich
Mellors Oliver,1600 postaci literackich
Łabrowicz Władysław,1600 postaci literackich
Zagartowski prezes,1600 postaci literackich
"Skiernik Stanisław (""Kolumb"")",1600 postaci literackich
Maria (3),1600 postaci literackich
wielki książę,1600 postaci literackich
Czartkowski Feliks (Feluś),1600 postaci literackich
Kukielski Artur,1600 postaci literackich
Konrad (1),1600 postaci literackich
Henryk IV (1),1600 postaci literackich
Henryk V,1600 postaci literackich
Ryszard III,1600 postaci literackich
Henryk VIII,1600 postaci literackich
Vigneronowie,1600 postaci literackich
Judyta (2),1600 postaci literackich
Homburg Friedrich vori,1600 postaci literackich
książę,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Książę Nocy,1600 postaci literackich
Rikki-tikki-tavi,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Cleves księżna de,1600 postaci literackich
Strogow Michał,1600 postaci literackich
Hyrny Tadeusz,1600 postaci literackich
Minclowie,1600 postaci literackich
Szlangbaumowie,1600 postaci literackich
Szlangbaum Henryk,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Corbera Fabrizio,1600 postaci literackich
Rosomak,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Laura i Filon,Szkolny słownik bohaterów literackich | 1600 postaci literackich
święty,1600 postaci literackich
Napierski-Kostka Aleksander,1600 postaci literackich
Artur (król Celtów) (2),1600 postaci literackich
Fingal (Finn),1600 postaci literackich
Galahad (Galaad),1600 postaci literackich
Parsifal (Percewal),1600 postaci literackich
Piram i Tysbe,1600 postaci literackich
Puk (Robin Duszek),1600 postaci literackich
Sowizdrzał Dyl (Eulenpiegel Till),1600 postaci literackich
Vainamóinen,1600 postaci literackich
Topolscy - Helena,1600 postaci literackich
Janek; Topolska Maria,1600 postaci literackich
Berg Michael,1600 postaci literackich
Krzysztofowicz Kazimierz,1600 postaci literackich
Waraksina Lida,1600 postaci literackich
Weneda Lilia,1600 postaci literackich
Weneda Roza,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Pani,Szkolny słownik bohaterów literackich | 1600 postaci literackich
co pana zabita,1600 postaci literackich
Lizystrata (Gromiwoja,1600 postaci literackich
Haze Dolores (Lolita),1600 postaci literackich
Torrance Jack,1600 postaci literackich
Ravic (Ravik),1600 postaci literackich
Madame bohater,1600 postaci literackich
Madame Sans-Gene,1600 postaci literackich
Conchis Maurice,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Urfe Nicholas,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Brigge Maltę Laurids,1600 postaci literackich
March Jo,1600 postaci literackich
Pieredonow Ardalion,1600 postaci literackich
Fauntleroy Cedric Errol,1600 postaci literackich
Price Fanny,1600 postaci literackich
Maria (1),1600 postaci literackich
Wacław (2),1600 postaci literackich
Cipolla,1600 postaci literackich
Świeka Marta,1600 postaci literackich
Cziczikow Paweł,1600 postaci literackich
Nozdriow,1600 postaci literackich
Sobakiewicz Michał,1600 postaci literackich
Własow Paweł,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Wtasowa Pelagia,1600 postaci literackich
Fierling Anna,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Mazepa,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Mazepa Iwan,1600 postaci literackich
Czacki Aleksandr,1600 postaci literackich
Mołczalin Aleksiej,1600 postaci literackich
Wacław (1),1600 postaci literackich
Roquentin Antoine,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Alex,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Hóffgen (Hopfgen),1600 postaci literackich
Paul Atryda,1600 postaci literackich
Zarieczna Nina,1600 postaci literackich
Snopesowie- Flem,1600 postaci literackich
Hildegunst Rzeźbiarz Mitów,1600 postaci literackich
Wojewoda Patryk,1600 postaci literackich
Nagórski Adam,1600 postaci literackich
Leder Hannibal,1600 postaci literackich
Azazello,1600 postaci literackich
Judasz,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Circe (Kirke),1600 postaci literackich
Demeter (Ceres),1600 postaci literackich
Hagen (Gotthorm),1600 postaci literackich
Hekuba (Hekabe),1600 postaci literackich
Igor Światosławowicz (książę),1600 postaci literackich
Krymhilda (Gudrun),1600 postaci literackich
Narcyz (1),1600 postaci literackich
Parys (Aleksander),1600 postaci literackich
Persefona (Kora,1600 postaci literackich
Zygfryd (Sigurd),1600 postaci literackich
Moby Dick,1600 postaci literackich
Dulscy - Aniela,1600 postaci literackich
Felicjan,1600 postaci literackich
Zbyszko,1600 postaci literackich
Hesia,1600 postaci literackich
Wienia,1600 postaci literackich
Nicholson,1600 postaci literackich
Jan (2),1600 postaci literackich
Smali Lennie,1600 postaci literackich
Korecki Jan,1600 postaci literackich
Traskowie - Adam,1600 postaci literackich
Aron,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Kaleb,1600 postaci literackich
Esseintes Jan Floressas des,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Bohatyrowiczowie - Anzelm,1600 postaci literackich
Jerzy; Korczyńscy - Andrzejowa,1600 postaci literackich
Dominik,1600 postaci literackich
Coupeau Anna (Nana),1600 postaci literackich
Muffat de Beauville,1600 postaci literackich
Narcyz (2),1600 postaci literackich
Ztotousty,1600 postaci literackich
Myriel Karol Franciszek,1600 postaci literackich
Thćnardier Gavroche,1600 postaci literackich
Thćnardierowie,1600 postaci literackich
Oktaw (2),1600 postaci literackich
Danceny,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Mąż (Hrabia Henryk),1600 postaci literackich
Żona (1),1600 postaci literackich
Buks Bastian Baltazar,1600 postaci literackich
Kapen Genzyp de Vahaz,1600 postaci literackich
Kocmotuchowicz Erazm,1600 postaci literackich
Ticonderoga Irina Wsiełodowna,1600 postaci literackich
Torless,1600 postaci literackich
Szywałowie - Ojciec,1600 postaci literackich
Matka,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Judyta (3),1600 postaci literackich
Konstanty Pawłowicz wielki książę,1600 postaci literackich
Niechcicowie - Bogumił,1600 postaci literackich
Tomasz; Śniadowski Marcin,1600 postaci literackich
Rivióre,1600 postaci literackich
Etange Julia d',1600 postaci literackich
Krzysztof (2),1600 postaci literackich
Obłomow Ilja,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Grzegorczyk Stefan,1600 postaci literackich
Dziecię,1600 postaci literackich
Rusanow Paweł,1600 postaci literackich
Ju Tsun,1600 postaci literackich
Corleone Michael,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Corleone Vito,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Bazarów Eugeniusz,1600 postaci literackich
Kirsanowowie - Arkadiusz,1600 postaci literackich
Macheath Mac (Mackie Majcher),1600 postaci literackich
Franęois,1600 postaci literackich
Benia Krzyk,1600 postaci literackich
Munchhausen Karl Friedrich Hieronymus von,1600 postaci literackich
Pym Artur,1600 postaci literackich
Roland (Orlando),1600 postaci literackich
książę Reichstadtu,1600 postaci literackich
Boreński Jerzy,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Bronik,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Chomińska Julia,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Komierowscy,1600 postaci literackich
Grenouille Jan Baptysta,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Strumieński Paweł (Pawełek),1600 postaci literackich
Cartright Emily,1600 postaci literackich
Miron (Mirek),1600 postaci literackich
Żegocina,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Rębajło Gerwazy,1600 postaci literackich
Ryków Nikita,1600 postaci literackich
Soplica Jacek (Ksiądz Robak),1600 postaci literackich
Homais,1600 postaci literackich
Hedwiga (Jadwisia),1600 postaci literackich
d'Albert,1600 postaci literackich
Maupin Magdalena de,1600 postaci literackich
Kawczak Marysia,1600 postaci literackich
Borowska Irena,1600 postaci literackich
Paweł (2),1600 postaci literackich
Wirginia,1600 postaci literackich
Kohut Erika,1600 postaci literackich
Coppelius,1600 postaci literackich
Nataniel,1600 postaci literackich
Lovatt Ben,1600 postaci literackich
Menard Pierre,1600 postaci literackich
Lulejka,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Różyczka,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Hagen Krymhilda,1600 postaci literackich
Harrys Maria,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Belfior Diana de,1600 postaci literackich
Hiawatha (Hajawata),1600 postaci literackich
Bestia,1600 postaci literackich
Piękna,1600 postaci literackich
Shoehart Red,1600 postaci literackich
Kapitan Hak,1600 postaci literackich
Mórou Ulisses,1600 postaci literackich
Baszmaczkin Akakij Akakijewicz,1600 postaci literackich
Pnin Timofiej,1600 postaci literackich
Marysia (Myszka),1600 postaci literackich
J.,1600 postaci literackich
Firmin Goffrey,1600 postaci literackich
Molteni Riccardo,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Włodek,1600 postaci literackich
Gintułtówna Elżbieta (szambelanowa Ołowska),1600 postaci literackich
Cabotowie - Eben,1600 postaci literackich
Efraim,1600 postaci literackich
Symeon; Putnam Abbie,1600 postaci literackich
Popielski Feliks,1600 postaci literackich
profesor,1600 postaci literackich
Polio Adam,1600 postaci literackich
Dutilleul,1600 postaci literackich
Szarłatowiczówna Karolina (Karusia),1600 postaci literackich
Samsa Grzegorz,1600 postaci literackich
Łukasz Henryk,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Sowizdrzał Dyl (Eulenspiegel TUI),1600 postaci literackich
Fin Huckleberry (Huck),1600 postaci literackich
Faublas,1600 postaci literackich
kawaler de,1600 postaci literackich
Blas Idzi (Gil),1600 postaci literackich
Dongo Fabrycy del,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Dongo Giną del,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Rebeki narratorka,1600 postaci literackich
Renć,1600 postaci literackich
Chlestakow Iwan,1600 postaci literackich
Skwoznik-Dmuchanowski Anton,1600 postaci literackich
Rienzi,1600 postaci literackich
MacGregor Robert (Rob Roy),1600 postaci literackich
Pławicka Maria (Marynia Połaniecka),1600 postaci literackich
Połaniecka Stanisław,1600 postaci literackich
Thibaultowie - Oskar,1600 postaci literackich
Hennert Teresa,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Romulus Augustus,1600 postaci literackich
Rougon-Macquart,1600 postaci literackich
Winrych Szymon (wł. Andrzej Borycki),1600 postaci literackich
Pan Mareczek,1600 postaci literackich
Dashwood Eleonora,1600 postaci literackich
Dashwood Marianna,1600 postaci literackich
Rudin Dmitrij,1600 postaci literackich
Forsyte'owie - Irena,1600 postaci literackich
Jolyon (starszy),1600 postaci literackich
Musette (Muzeta),1600 postaci literackich
Spodek,1600 postaci literackich
Gruszczyński,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Car Józef,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Paweł (1),1600 postaci literackich
Żebrowska Tuśka,1600 postaci literackich
Dupin Augustę,1600 postaci literackich
Igor Światostawowicz,1600 postaci literackich
Goladkin Jakub,1600 postaci literackich
Warszulka (Urszula Łaukinis),1600 postaci literackich
Alberighi deghli Federigo,1600 postaci literackich
Kelvin Kris,1600 postaci literackich
Bachmatiuk Rudolf,1600 postaci literackich
Niewiadomski Piotr,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Gustaw (2),1600 postaci literackich
