entity,source
Reinaldo Guarany,Biblioteka Narodowa - kartoteka autorytatywna
Claude-Antoine-Félix Frémion,Biblioteka Narodowa - kartoteka autorytatywna
Krzysztof Sołowiej,Biblioteka Narodowa - kartoteka autorytatywna
Hana Bednaříková,Biblioteka Narodowa - kartoteka autorytatywna
Alan Harris,Biblioteka Narodowa - kartoteka autorytatywna
Tamara Woińska,Biblioteka Narodowa - kartoteka autorytatywna
Dominikas Tomas Boczkauskas,Biblioteka Narodowa - kartoteka autorytatywna
Jim Anotsu,Biblioteka Narodowa - kartoteka autorytatywna
Rudolf Korec,Biblioteka Narodowa - kartoteka autorytatywna
Vladimir Levstik,Biblioteka Narodowa - kartoteka autorytatywna
Lesâ Lisenko,Biblioteka Narodowa - kartoteka autorytatywna
Marie Herzfeld,Biblioteka Narodowa - kartoteka autorytatywna
Richard Luckett,Biblioteka Narodowa - kartoteka autorytatywna
Albin Tybulewicz,Biblioteka Narodowa - kartoteka autorytatywna
Dietmar Dath,Biblioteka Narodowa - kartoteka autorytatywna
Maria José Pereira,Biblioteka Narodowa - kartoteka autorytatywna
Mirna Herman,Biblioteka Narodowa - kartoteka autorytatywna
Krystyna Jurasz-Dąmbska,Biblioteka Narodowa - kartoteka autorytatywna
Irena Doleżal-Nowicka,Biblioteka Narodowa - kartoteka autorytatywna
Katarzyna Zamłyńska,Biblioteka Narodowa - kartoteka autorytatywna
Henryk Jerzy Sokalski,Biblioteka Narodowa - kartoteka autorytatywna
Uriel Ofek,Biblioteka Narodowa - kartoteka autorytatywna
Gordana Štampar,Biblioteka Narodowa - kartoteka autorytatywna
Ekaterina Šarapova,Biblioteka Narodowa - kartoteka autorytatywna
Hudà Waṣfī,Biblioteka Narodowa - kartoteka autorytatywna
Juan Manuel Salmerón,Biblioteka Narodowa - kartoteka autorytatywna
Cyryl od św. Franciszka,Biblioteka Narodowa - kartoteka autorytatywna
Anna Biłyk,Biblioteka Narodowa - kartoteka autorytatywna
Bronisław Bartkiewicz,Biblioteka Narodowa - kartoteka autorytatywna
Janusz Semrau,Biblioteka Narodowa - kartoteka autorytatywna
Marián J. Temeš,Biblioteka Narodowa - kartoteka autorytatywna
Joseph Stevenson,Biblioteka Narodowa - kartoteka autorytatywna
Anna Nielsen,Biblioteka Narodowa - kartoteka autorytatywna
Grażyna Jurendt-Paruk,Biblioteka Narodowa - kartoteka autorytatywna
Abdellatif Laâbi,Biblioteka Narodowa - kartoteka autorytatywna
Valentina Trifonovna Vedeneeva,Biblioteka Narodowa - kartoteka autorytatywna
Ambrogio Ferrari,Biblioteka Narodowa - kartoteka autorytatywna
Władysław Izdebski,Biblioteka Narodowa - kartoteka autorytatywna
Roman Łowczyński,Biblioteka Narodowa - kartoteka autorytatywna
Władysław Garbiński,Biblioteka Narodowa - kartoteka autorytatywna
Stanisław Strojnowski,Biblioteka Narodowa - kartoteka autorytatywna
Shulamith Hareven,Biblioteka Narodowa - kartoteka autorytatywna
Jiří Dvořák,Biblioteka Narodowa - kartoteka autorytatywna
Antonina Morzkowska,Biblioteka Narodowa - kartoteka autorytatywna
Karol Tisončík,Biblioteka Narodowa - kartoteka autorytatywna
Anna Leszczyńska,Biblioteka Narodowa - kartoteka autorytatywna
Colette Ghimpeţeanu,Biblioteka Narodowa - kartoteka autorytatywna
Bogusław Butrymowicz,Biblioteka Narodowa - kartoteka autorytatywna
Wilhelmina Zyndram-Kościałkowska,Biblioteka Narodowa - kartoteka autorytatywna
Felix Paul Greve,Biblioteka Narodowa - kartoteka autorytatywna
Vicente Maria de Gibert,Biblioteka Narodowa - kartoteka autorytatywna
Pranciškus Urbonavičius,Biblioteka Narodowa - kartoteka autorytatywna
Joannes Argyropulos,Biblioteka Narodowa - kartoteka autorytatywna
Joseph Marie Jouannin,Biblioteka Narodowa - kartoteka autorytatywna
Kazimierz Wroczyński,Biblioteka Narodowa - kartoteka autorytatywna
Felice da Prato,Biblioteka Narodowa - kartoteka autorytatywna
Krzysztof Rejmer,Biblioteka Narodowa - kartoteka autorytatywna
Dora Gabe,Biblioteka Narodowa - kartoteka autorytatywna
Robert Fila,Biblioteka Narodowa - kartoteka autorytatywna
Janusz Kokoszewski,Biblioteka Narodowa - kartoteka autorytatywna
Lane Cooper,Biblioteka Narodowa - kartoteka autorytatywna
Nikolaos Lazaridis,Biblioteka Narodowa - kartoteka autorytatywna
Agnieszka Rogalińska,Biblioteka Narodowa - kartoteka autorytatywna
Jolanta Intek,Biblioteka Narodowa - kartoteka autorytatywna
Eva Račeva,Biblioteka Narodowa - kartoteka autorytatywna
Aksana Аlâkseeŭnа Danìl'čyk,Biblioteka Narodowa - kartoteka autorytatywna
Kajetan Kovič,Biblioteka Narodowa - kartoteka autorytatywna
Katarzyna Lewandowska,Biblioteka Narodowa - kartoteka autorytatywna
Valentin Grigor'evič Dmitriev,Biblioteka Narodowa - kartoteka autorytatywna
Aneta Szalkowska,Biblioteka Narodowa - kartoteka autorytatywna
Ksawery Franciszek Chołoniewski,Biblioteka Narodowa - kartoteka autorytatywna
Jerzy Meduski,Biblioteka Narodowa - kartoteka autorytatywna
Piotr Godlewski,Biblioteka Narodowa - kartoteka autorytatywna
Albrecht Lempp,Biblioteka Narodowa - kartoteka autorytatywna
Teodor Mianowski,Biblioteka Narodowa - kartoteka autorytatywna
Paweł Lubieniecki,Biblioteka Narodowa - kartoteka autorytatywna
Augustyn Tomaszewski,Biblioteka Narodowa - kartoteka autorytatywna
Kazimierz de Vautour-Sienkiewicz,Biblioteka Narodowa - kartoteka autorytatywna
Celina Portocarrero,Biblioteka Narodowa - kartoteka autorytatywna
Aura E. Navarro,Biblioteka Narodowa - kartoteka autorytatywna
Draženka Kešić,Biblioteka Narodowa - kartoteka autorytatywna
Maciej Smoleński,Biblioteka Narodowa - kartoteka autorytatywna
Bas Heijne,Biblioteka Narodowa - kartoteka autorytatywna
Juozas Balčikonis,Biblioteka Narodowa - kartoteka autorytatywna
Nikolaj Merkamalovič Šamsutdinov,Biblioteka Narodowa - kartoteka autorytatywna
Christina Passenger-Tarapata,Biblioteka Narodowa - kartoteka autorytatywna
Karol Rycko,Biblioteka Narodowa - kartoteka autorytatywna
Paulina Zagórska,Biblioteka Narodowa - kartoteka autorytatywna
Krzysztof Piskorski,Biblioteka Narodowa - kartoteka autorytatywna
Mila Haugová,Biblioteka Narodowa - kartoteka autorytatywna
Berl Pomeranc,Biblioteka Narodowa - kartoteka autorytatywna
Casimir Freschot,Biblioteka Narodowa - kartoteka autorytatywna
Naomi Carmel,Biblioteka Narodowa - kartoteka autorytatywna
Ikusaburō Miyake,Biblioteka Narodowa - kartoteka autorytatywna
Cha-yŏng Kim,Biblioteka Narodowa - kartoteka autorytatywna
Carl Friedrich Cramer,Biblioteka Narodowa - kartoteka autorytatywna
Jonas Juozas Palukaitis,Biblioteka Narodowa - kartoteka autorytatywna
Andrzej Kurnatowski,Biblioteka Narodowa - kartoteka autorytatywna
Kazimierz Rychłowski,Biblioteka Narodowa - kartoteka autorytatywna
Yehonatan Dayan,Biblioteka Narodowa - kartoteka autorytatywna
Pericle Patocchi,Biblioteka Narodowa - kartoteka autorytatywna
Rozalia Saulson,Biblioteka Narodowa - kartoteka autorytatywna
Aleś Brazgunow,Biblioteka Narodowa - kartoteka autorytatywna
Paulina Biernacka,Biblioteka Narodowa - kartoteka autorytatywna
Justyna Kocój,Biblioteka Narodowa - kartoteka autorytatywna
Jolanta Sęk,Biblioteka Narodowa - kartoteka autorytatywna
Wiktoria Płóciennik,Biblioteka Narodowa - kartoteka autorytatywna
Joanna Diakowska,Biblioteka Narodowa - kartoteka autorytatywna
Helga Walter,Biblioteka Narodowa - kartoteka autorytatywna
Pauline Moody,Biblioteka Narodowa - kartoteka autorytatywna
Magdalena Biejat,Biblioteka Narodowa - kartoteka autorytatywna
Jeanne Ancelet-Hustache,Biblioteka Narodowa - kartoteka autorytatywna
Livia Parnes,Biblioteka Narodowa - kartoteka autorytatywna
Walenty Szylarski,Biblioteka Narodowa - kartoteka autorytatywna
Galina Orlìvna,Biblioteka Narodowa - kartoteka autorytatywna
Mariola Sternahl,Biblioteka Narodowa - kartoteka autorytatywna
V. S. Obrazec,Biblioteka Narodowa - kartoteka autorytatywna
Thomas Lundbo,Biblioteka Narodowa - kartoteka autorytatywna
Alessandro Adimari,Biblioteka Narodowa - kartoteka autorytatywna
Stéphane Austin,Biblioteka Narodowa - kartoteka autorytatywna
John H. McGlynn,Biblioteka Narodowa - kartoteka autorytatywna
Marina L'vovna Stepnova,Biblioteka Narodowa - kartoteka autorytatywna
Janina Wieczerska,Biblioteka Narodowa - kartoteka autorytatywna
Emilie Chompre,Biblioteka Narodowa - kartoteka autorytatywna
Cezary Kulczyński,Biblioteka Narodowa - kartoteka autorytatywna
Youyun Zhang,Biblioteka Narodowa - kartoteka autorytatywna
Cesare Tondini de Quarenghi,Biblioteka Narodowa - kartoteka autorytatywna
Lorenz Scherlag,Biblioteka Narodowa - kartoteka autorytatywna
Bořivoj Prusik,Biblioteka Narodowa - kartoteka autorytatywna
Janusz Kozłowski,Biblioteka Narodowa - kartoteka autorytatywna
Tomasz Tesznar,Biblioteka Narodowa - kartoteka autorytatywna
Ìvan Volodimirovič Glìns'kij,Biblioteka Narodowa - kartoteka autorytatywna
Nabil El- Khoury,Biblioteka Narodowa - kartoteka autorytatywna
Włodzimierz Jabłoński,Biblioteka Narodowa - kartoteka autorytatywna
Onesimus de Kien,Biblioteka Narodowa - kartoteka autorytatywna
Luis Rutiaga,Biblioteka Narodowa - kartoteka autorytatywna
Tadeusz M. Sierotowicz,Biblioteka Narodowa - kartoteka autorytatywna
Wasyl Łoziński,Biblioteka Narodowa - kartoteka autorytatywna
Magdalena Stefańska,Biblioteka Narodowa - kartoteka autorytatywna
Hermann Sternbach,Biblioteka Narodowa - kartoteka autorytatywna
Adolf Stylo,Biblioteka Narodowa - kartoteka autorytatywna
František Vondráček,Biblioteka Narodowa - kartoteka autorytatywna
Siegfried Emanuel van Praag,Biblioteka Narodowa - kartoteka autorytatywna
Maria Celina Słomczanka,Biblioteka Narodowa - kartoteka autorytatywna
Alla Sarahanova,Biblioteka Narodowa - kartoteka autorytatywna
Matthieu LeBlanc,Biblioteka Narodowa - kartoteka autorytatywna
Miluše Šťastná,Biblioteka Narodowa - kartoteka autorytatywna
Zuzana Vaščáková,Biblioteka Narodowa - kartoteka autorytatywna
Lada Horská,Biblioteka Narodowa - kartoteka autorytatywna
Bernard Du Teil,Biblioteka Narodowa - kartoteka autorytatywna
Klára Soľanová,Biblioteka Narodowa - kartoteka autorytatywna
Katarzyna Jopek,Biblioteka Narodowa - kartoteka autorytatywna
Veronika Kováčiková,Biblioteka Narodowa - kartoteka autorytatywna
Edward Lentz,Biblioteka Narodowa - kartoteka autorytatywna
Eliyahu Porat,Biblioteka Narodowa - kartoteka autorytatywna
František Jungwirth,Biblioteka Narodowa - kartoteka autorytatywna
I. N. S.,Biblioteka Narodowa - kartoteka autorytatywna
Ambrogio Leone,Biblioteka Narodowa - kartoteka autorytatywna
Rosario Portale,Biblioteka Narodowa - kartoteka autorytatywna
Peter Szondi,Biblioteka Narodowa - kartoteka autorytatywna
Jan Libicki,Biblioteka Narodowa - kartoteka autorytatywna
Stanisław Morsztyn,Biblioteka Narodowa - kartoteka autorytatywna
Dyzma Bończa Tomaszewski,Biblioteka Narodowa - kartoteka autorytatywna
Józefa Wielopolska,Biblioteka Narodowa - kartoteka autorytatywna
Jacek Stopikowski,Biblioteka Narodowa - kartoteka autorytatywna
Jo-Ann Dussault,Biblioteka Narodowa - kartoteka autorytatywna
Alena Horváthová,Biblioteka Narodowa - kartoteka autorytatywna
Hanna Cygler,Biblioteka Narodowa - kartoteka autorytatywna
Zevi Diesendruck,Biblioteka Narodowa - kartoteka autorytatywna
Dagmar Královícová,Biblioteka Narodowa - kartoteka autorytatywna
Agnieszka Cieślak,Biblioteka Narodowa - kartoteka autorytatywna
Katarzyna Górecka,Biblioteka Narodowa - kartoteka autorytatywna
Khalil Ahmad Arab,Biblioteka Narodowa - kartoteka autorytatywna
Jerzy Rzymowski,Biblioteka Narodowa - kartoteka autorytatywna
Zuzanna Urszula Bogucka,Biblioteka Narodowa - kartoteka autorytatywna
Michał Sajda,Biblioteka Narodowa - kartoteka autorytatywna
Hanni Ehlers,Biblioteka Narodowa - kartoteka autorytatywna
Ján Stacho,Biblioteka Narodowa - kartoteka autorytatywna
Ostap Zìnovìjovič Nožak,Biblioteka Narodowa - kartoteka autorytatywna
Malwina Chełminiak,Biblioteka Narodowa - kartoteka autorytatywna
Dita Kelbelová,Biblioteka Narodowa - kartoteka autorytatywna
Eduardo Stilman,Biblioteka Narodowa - kartoteka autorytatywna
Gemma Gallardo,Biblioteka Narodowa - kartoteka autorytatywna
Antonio Segarra,Biblioteka Narodowa - kartoteka autorytatywna
N. Eichensztajn,Biblioteka Narodowa - kartoteka autorytatywna
Arkadiusz Padyk,Biblioteka Narodowa - kartoteka autorytatywna
Szymon Wolf,Biblioteka Narodowa - kartoteka autorytatywna
Donald Peck,Biblioteka Narodowa - kartoteka autorytatywna
Elena Croce,Biblioteka Narodowa - kartoteka autorytatywna
Michaił Kuzmin,Biblioteka Narodowa - kartoteka autorytatywna
Oleg Ìgorovič Gìrnij,Biblioteka Narodowa - kartoteka autorytatywna
Vìktorìâ Ìvanìvna Matûša,Biblioteka Narodowa - kartoteka autorytatywna
Jacek Krištof Kozak,Biblioteka Narodowa - kartoteka autorytatywna
Jean-Henri de Dotteville,Biblioteka Narodowa - kartoteka autorytatywna
Henri Thomas,Biblioteka Narodowa - kartoteka autorytatywna
Janina Markusfeldówna,Biblioteka Narodowa - kartoteka autorytatywna
Jurij Hałajko,Biblioteka Narodowa - kartoteka autorytatywna
Louis Cousin,Biblioteka Narodowa - kartoteka autorytatywna
Justyna Tomczak-Boczko,Biblioteka Narodowa - kartoteka autorytatywna
Gottfried Bermann Fischer,Biblioteka Narodowa - kartoteka autorytatywna
Teodor Teofil Matecki,Biblioteka Narodowa - kartoteka autorytatywna
Rozalia Solodovnik,Biblioteka Narodowa - kartoteka autorytatywna
Magda Rýdová,Biblioteka Narodowa - kartoteka autorytatywna
Jacek Baszkiewicz,Biblioteka Narodowa - kartoteka autorytatywna
Silvana Olivieri,Biblioteka Narodowa - kartoteka autorytatywna
Augustinas Zeicas,Biblioteka Narodowa - kartoteka autorytatywna
Tom Krupp,Biblioteka Narodowa - kartoteka autorytatywna
Jan Maria Piskorski,Biblioteka Narodowa - kartoteka autorytatywna
Gill Round,Biblioteka Narodowa - kartoteka autorytatywna
Giuseppe Dierna,Biblioteka Narodowa - kartoteka autorytatywna
Justyna Kulik,Biblioteka Narodowa - kartoteka autorytatywna
Fiama Hasse Pais Brandão,Biblioteka Narodowa - kartoteka autorytatywna
Thanh Thủy,Biblioteka Narodowa - kartoteka autorytatywna
Witold Iwicki,Biblioteka Narodowa - kartoteka autorytatywna
Sylvère Monod,Biblioteka Narodowa - kartoteka autorytatywna
Joanna Szmytkowska,Biblioteka Narodowa - kartoteka autorytatywna
Anna Dominika Dąbrowska,Biblioteka Narodowa - kartoteka autorytatywna
Władysław Stein,Biblioteka Narodowa - kartoteka autorytatywna
Andrzej Ziemilski,Biblioteka Narodowa - kartoteka autorytatywna
Gerhard Gesemann,Biblioteka Narodowa - kartoteka autorytatywna
Ján Komorovský,Biblioteka Narodowa - kartoteka autorytatywna
Anna Kizeweter,Biblioteka Narodowa - kartoteka autorytatywna
Sonya Winterberg,Biblioteka Narodowa - kartoteka autorytatywna
Wojciech Piotr Kwiatek,Biblioteka Narodowa - kartoteka autorytatywna
Lucia Krčmáriková,Biblioteka Narodowa - kartoteka autorytatywna
Károly Szalay,Biblioteka Narodowa - kartoteka autorytatywna
Delfina Twardowska,Biblioteka Narodowa - kartoteka autorytatywna
Jakub Górecki,Biblioteka Narodowa - kartoteka autorytatywna
Hipolit Kownacki,Biblioteka Narodowa - kartoteka autorytatywna
Olgierd Andrzej Kossowski,Biblioteka Narodowa - kartoteka autorytatywna
Měrćin Nowak-Njechorński,Biblioteka Narodowa - kartoteka autorytatywna
Jadwiga Badowska,Biblioteka Narodowa - kartoteka autorytatywna
Jan Kruszyński,Biblioteka Narodowa - kartoteka autorytatywna
Czesław Miłosz,Biblioteka Narodowa - kartoteka autorytatywna
Zofia Kozarynowa,Biblioteka Narodowa - kartoteka autorytatywna
Friedrich Schleiermacher,Biblioteka Narodowa - kartoteka autorytatywna
Hieronymus Wolf,Biblioteka Narodowa - kartoteka autorytatywna
Magdalena Bartkowiak-Lerch,Biblioteka Narodowa - kartoteka autorytatywna
Karl August Horst,Biblioteka Narodowa - kartoteka autorytatywna
Julie Kernan,Biblioteka Narodowa - kartoteka autorytatywna
Magdalena Szczecińska,Biblioteka Narodowa - kartoteka autorytatywna
Oldřich Velenský,Biblioteka Narodowa - kartoteka autorytatywna
Vasil Tocinovski,Biblioteka Narodowa - kartoteka autorytatywna
Iľâ Valerevič Kormiľcev,Biblioteka Narodowa - kartoteka autorytatywna
Margarete Steffin,Biblioteka Narodowa - kartoteka autorytatywna
Zofia Herwichowa,Biblioteka Narodowa - kartoteka autorytatywna
Antoni Bronikowski,Biblioteka Narodowa - kartoteka autorytatywna
Coleman Barks,Biblioteka Narodowa - kartoteka autorytatywna
Mahmud Taha Żuk,Biblioteka Narodowa - kartoteka autorytatywna
Konstantins Aizpurs,Biblioteka Narodowa - kartoteka autorytatywna
Tadeusz Biegała-Kikuyu,Biblioteka Narodowa - kartoteka autorytatywna
Thomas Reschke,Biblioteka Narodowa - kartoteka autorytatywna
Anna Bialer,Biblioteka Narodowa - kartoteka autorytatywna
Hana Mlíková,Biblioteka Narodowa - kartoteka autorytatywna
Geert Maassen,Biblioteka Narodowa - kartoteka autorytatywna
Martin Beheim-Schwarzbach,Biblioteka Narodowa - kartoteka autorytatywna
Monika Rodkiewicz,Biblioteka Narodowa - kartoteka autorytatywna
Marek Ciecierski,Biblioteka Narodowa - kartoteka autorytatywna
Anira Wojan,Biblioteka Narodowa - kartoteka autorytatywna
Viktor Semenovič Andreev,Biblioteka Narodowa - kartoteka autorytatywna
Adam Olearius,Biblioteka Narodowa - kartoteka autorytatywna
Justyna Niderla-Bielińska,Biblioteka Narodowa - kartoteka autorytatywna
Stefania Jerwiczowa,Biblioteka Narodowa - kartoteka autorytatywna
Grażyna Dobreńko-Falecka,Biblioteka Narodowa - kartoteka autorytatywna
Wanda Dynowska,Biblioteka Narodowa - kartoteka autorytatywna
Antoni Jerzykowski,Biblioteka Narodowa - kartoteka autorytatywna
Agata Dutkiewicz,Biblioteka Narodowa - kartoteka autorytatywna
Józef Jedlicz,Biblioteka Narodowa - kartoteka autorytatywna
Aleksandra Stan,Biblioteka Narodowa - kartoteka autorytatywna
Cornel Adam Lengyel,Biblioteka Narodowa - kartoteka autorytatywna
Natal'â Viktorovna Reznikova,Biblioteka Narodowa - kartoteka autorytatywna
Anna Ruchat,Biblioteka Narodowa - kartoteka autorytatywna
Marzbed Margossian,Biblioteka Narodowa - kartoteka autorytatywna
Władysław Prokesch,Biblioteka Narodowa - kartoteka autorytatywna
Âŭgen Salejčuk,Biblioteka Narodowa - kartoteka autorytatywna
Carlos Bosch,Biblioteka Narodowa - kartoteka autorytatywna
Jan Węgrzynkowic,Biblioteka Narodowa - kartoteka autorytatywna
Karolina Rybicka-Tomala,Biblioteka Narodowa - kartoteka autorytatywna
Ludwik Spitznagel,Biblioteka Narodowa - kartoteka autorytatywna
Fâṭemeh Golâbī,Biblioteka Narodowa - kartoteka autorytatywna
Elżbieta Binswanger,Biblioteka Narodowa - kartoteka autorytatywna
Janusz Dołęga,Biblioteka Narodowa - kartoteka autorytatywna
Marian Feldman,Biblioteka Narodowa - kartoteka autorytatywna
Marcin Dudek,Biblioteka Narodowa - kartoteka autorytatywna
Piotr Grozmani,Biblioteka Narodowa - kartoteka autorytatywna
Kazuko Adachi,Biblioteka Narodowa - kartoteka autorytatywna
Katarzyna Rudomino,Biblioteka Narodowa - kartoteka autorytatywna
Nadzieja Drucka,Biblioteka Narodowa - kartoteka autorytatywna
Eleonora Słobodnikowa,Biblioteka Narodowa - kartoteka autorytatywna
Katarzyna Kozlowski,Biblioteka Narodowa - kartoteka autorytatywna
Józef Kropiwnicki,Biblioteka Narodowa - kartoteka autorytatywna
Anna Kwiecień,Biblioteka Narodowa - kartoteka autorytatywna
Alberto Toscano,Biblioteka Narodowa - kartoteka autorytatywna
Ûliâ Borisovna Ŝepkina-Mirskaâ,Biblioteka Narodowa - kartoteka autorytatywna
Helena Jarmolińska,Biblioteka Narodowa - kartoteka autorytatywna
Anna Czajkowska,Biblioteka Narodowa - kartoteka autorytatywna
Jerzy Michałowicz,Biblioteka Narodowa - kartoteka autorytatywna
Hugó Latzkó,Biblioteka Narodowa - kartoteka autorytatywna
Alexej Sevruk,Biblioteka Narodowa - kartoteka autorytatywna
Hana Jindrová,Biblioteka Narodowa - kartoteka autorytatywna
Kateřina Lánská,Biblioteka Narodowa - kartoteka autorytatywna
Karla Šumavská,Biblioteka Narodowa - kartoteka autorytatywna
Grzegorz Hołdys,Biblioteka Narodowa - kartoteka autorytatywna
Ramsīs Awaḍ,Biblioteka Narodowa - kartoteka autorytatywna
Tõnu Õnnepalu,Biblioteka Narodowa - kartoteka autorytatywna
Walenty Kott,Biblioteka Narodowa - kartoteka autorytatywna
Paul Valet,Biblioteka Narodowa - kartoteka autorytatywna
Wołodymyr Pawliw,Biblioteka Narodowa - kartoteka autorytatywna
Ryszard Mokrzycki,Biblioteka Narodowa - kartoteka autorytatywna
Stanisław Niedziela,Biblioteka Narodowa - kartoteka autorytatywna
Jakub Misun,Biblioteka Narodowa - kartoteka autorytatywna
Mihail Aleksandrovič Zenkevič,Biblioteka Narodowa - kartoteka autorytatywna
Cvetan Savov Stoânov,Biblioteka Narodowa - kartoteka autorytatywna
Zalman Movsevič Dymšic,Biblioteka Narodowa - kartoteka autorytatywna
Georgij Dmitrievič Grebenŝikov,Biblioteka Narodowa - kartoteka autorytatywna
John Comber,Biblioteka Narodowa - kartoteka autorytatywna
Ermolao Barbaro,Biblioteka Narodowa - kartoteka autorytatywna
Agata Tomaszewska,Biblioteka Narodowa - kartoteka autorytatywna
Cyryl Danielewski,Biblioteka Narodowa - kartoteka autorytatywna
Lola Tranec-Dubled,Biblioteka Narodowa - kartoteka autorytatywna
Max Hayward,Biblioteka Narodowa - kartoteka autorytatywna
Igor' Baranov,Biblioteka Narodowa - kartoteka autorytatywna
Ala Gabor-Sinkevich,Biblioteka Narodowa - kartoteka autorytatywna
Piotr Licki,Biblioteka Narodowa - kartoteka autorytatywna
Maria Sobolewska,Biblioteka Narodowa - kartoteka autorytatywna
Amira Sadiković,Biblioteka Narodowa - kartoteka autorytatywna
Olja Knežević,Biblioteka Narodowa - kartoteka autorytatywna
Monika Marcula,Biblioteka Narodowa - kartoteka autorytatywna
Hermann Pálsson,Biblioteka Narodowa - kartoteka autorytatywna
Małgorzata Fukowska,Biblioteka Narodowa - kartoteka autorytatywna
Katharine Gun,Biblioteka Narodowa - kartoteka autorytatywna
M. Ondea,Biblioteka Narodowa - kartoteka autorytatywna
Hedy Knorr,Biblioteka Narodowa - kartoteka autorytatywna
Ulvija Tanović,Biblioteka Narodowa - kartoteka autorytatywna
M. O. Stanicka,Biblioteka Narodowa - kartoteka autorytatywna
Boris Grigor'evič Hersonskij,Biblioteka Narodowa - kartoteka autorytatywna
Irena Podleska,Biblioteka Narodowa - kartoteka autorytatywna
Kristi Viiding,Biblioteka Narodowa - kartoteka autorytatywna
Yong-gwon Kim,Biblioteka Narodowa - kartoteka autorytatywna
Jung-eun Park,Biblioteka Narodowa - kartoteka autorytatywna
Ewa Jarzyńska,Biblioteka Narodowa - kartoteka autorytatywna
Kate Kalmström,Biblioteka Narodowa - kartoteka autorytatywna
Katarzyna Drenda,Biblioteka Narodowa - kartoteka autorytatywna
Arnaldo Orfila Reynal,Biblioteka Narodowa - kartoteka autorytatywna
Michael Studemund-Halévy,Biblioteka Narodowa - kartoteka autorytatywna
Hye-young Tcho,Biblioteka Narodowa - kartoteka autorytatywna
Jagoda Pasikowska,Biblioteka Narodowa - kartoteka autorytatywna
Jasmin Reuter,Biblioteka Narodowa - kartoteka autorytatywna
Beata Plitowska-Hill,Biblioteka Narodowa - kartoteka autorytatywna
Łukasz Garbol,Biblioteka Narodowa - kartoteka autorytatywna
Edyta Czerny,Biblioteka Narodowa - kartoteka autorytatywna
Antonela Bijelić,Biblioteka Narodowa - kartoteka autorytatywna
Małgorzata Spaleniec,Biblioteka Narodowa - kartoteka autorytatywna
Katerina Demiris,Biblioteka Narodowa - kartoteka autorytatywna
Kajetan Wiecha,Biblioteka Narodowa - kartoteka autorytatywna
Agnieszka Szynder,Biblioteka Narodowa - kartoteka autorytatywna
John E. Woods,Biblioteka Narodowa - kartoteka autorytatywna
Kamil Matuschik,Biblioteka Narodowa - kartoteka autorytatywna
Jarosław Westermark,Biblioteka Narodowa - kartoteka autorytatywna
Alina Dybała,Biblioteka Narodowa - kartoteka autorytatywna
Anastasiia Podorozhnia,Biblioteka Narodowa - kartoteka autorytatywna
Naomi Walford,Biblioteka Narodowa - kartoteka autorytatywna
Patrick Phillips,Biblioteka Narodowa - kartoteka autorytatywna
Antonio Ranz Romanillos,Biblioteka Narodowa - kartoteka autorytatywna
Mariusz Kalinowski,Biblioteka Narodowa - kartoteka autorytatywna
Margarita Nenovska,Biblioteka Narodowa - kartoteka autorytatywna
Anita Rogozińska-Parmee,Biblioteka Narodowa - kartoteka autorytatywna
Renata Kołodrubiec,Biblioteka Narodowa - kartoteka autorytatywna
Justyna Lenk,Biblioteka Narodowa - kartoteka autorytatywna
Warren Edwin Bristol,Biblioteka Narodowa - kartoteka autorytatywna
Aleksandr Ivanovič Nazarov,Biblioteka Narodowa - kartoteka autorytatywna
Aleksandra Rajwa,Biblioteka Narodowa - kartoteka autorytatywna
M. R. Dudek,Biblioteka Narodowa - kartoteka autorytatywna
M. Constantine Stanford Phipps,Biblioteka Narodowa - kartoteka autorytatywna
Katarzyna Stolarczyk-Skoczylas,Biblioteka Narodowa - kartoteka autorytatywna
Gábor Hanzelik,Biblioteka Narodowa - kartoteka autorytatywna
Efraim Wust,Biblioteka Narodowa - kartoteka autorytatywna
Mira Reich,Biblioteka Narodowa - kartoteka autorytatywna
Joanna Starek,Biblioteka Narodowa - kartoteka autorytatywna
Gertrud Mária Korpič,Biblioteka Narodowa - kartoteka autorytatywna
Márton Turi,Biblioteka Narodowa - kartoteka autorytatywna
Zsuzsanna J. Hahn,Biblioteka Narodowa - kartoteka autorytatywna
Imre Bartók,Biblioteka Narodowa - kartoteka autorytatywna
Marzena Jagielska,Biblioteka Narodowa - kartoteka autorytatywna
Galina Sándorová,Biblioteka Narodowa - kartoteka autorytatywna
Ádám Berta,Biblioteka Narodowa - kartoteka autorytatywna
Veronika Barics,Biblioteka Narodowa - kartoteka autorytatywna
Nicholas Bradley,Biblioteka Narodowa - kartoteka autorytatywna
Ewa Kaźmierczak,Biblioteka Narodowa - kartoteka autorytatywna
Krzysztof Murawski,Biblioteka Narodowa - kartoteka autorytatywna
Damian Olszewski,Biblioteka Narodowa - kartoteka autorytatywna
Magda Pasionek,Biblioteka Narodowa - kartoteka autorytatywna
Dorota Winter,Biblioteka Narodowa - kartoteka autorytatywna
Marek Kurowski,Biblioteka Narodowa - kartoteka autorytatywna
André Lindemann,Biblioteka Narodowa - kartoteka autorytatywna
Gabriela Janas,Biblioteka Narodowa - kartoteka autorytatywna
Fritz von Schweinichen,Biblioteka Narodowa - kartoteka autorytatywna
