entity,source
Kuźnia Światła,Biblioteka Narodowa - kartoteka autorytatywna
Kyōto Kokuritsu Kindai Bijutsukan,Biblioteka Narodowa - kartoteka autorytatywna
Kyōto-shi Bijutsukan,Biblioteka Narodowa - kartoteka autorytatywna
Kysucké Múzeum,Biblioteka Narodowa - kartoteka autorytatywna
Laczkó Dezső Múzeum,Biblioteka Narodowa - kartoteka autorytatywna
Lagunart&ducky Galeria Autorska,Biblioteka Narodowa - kartoteka autorytatywna
Landesbibliothek Mecklenburg-Vorpommern,Biblioteka Narodowa - kartoteka autorytatywna
Landesmuseum für Kunst und Kulturgeschichte,Biblioteka Narodowa - kartoteka autorytatywna
Landesmuseum Kärnten,Biblioteka Narodowa - kartoteka autorytatywna
Landesmuseum Koblenz,Biblioteka Narodowa - kartoteka autorytatywna
Landesverband Oberschlesien,Biblioteka Narodowa - kartoteka autorytatywna
Lascaux centre international de l'art parietal ‪,Biblioteka Narodowa - kartoteka autorytatywna
Latarnia Morska w Rozewiu,Biblioteka Narodowa - kartoteka autorytatywna
Latin American and Caribbean Center on Health Sciences Information,Biblioteka Narodowa - kartoteka autorytatywna
Latvijas Nacionālais teātris,Biblioteka Narodowa - kartoteka autorytatywna
Law Library of Congress,Biblioteka Narodowa - kartoteka autorytatywna
Le Château du Clos Lucé-Parc Leonardo da Vinci,Biblioteka Narodowa - kartoteka autorytatywna
Lemberger Theater,Biblioteka Narodowa - kartoteka autorytatywna
Leszczyńskie Stowarzyszenie Artystyczne im. Fryderyka Chopina,Biblioteka Narodowa - kartoteka autorytatywna
Leventis Municipal Museum,Biblioteka Narodowa - kartoteka autorytatywna
"Libellule, Renaissance Contemporaine",Biblioteka Narodowa - kartoteka autorytatywna
Library,Biblioteka Narodowa - kartoteka autorytatywna
Library Christ's College,Biblioteka Narodowa - kartoteka autorytatywna
Library Clare College,Biblioteka Narodowa - kartoteka autorytatywna
Library Extension Division,Biblioteka Narodowa - kartoteka autorytatywna
Library of Birmingham,Biblioteka Narodowa - kartoteka autorytatywna
Library of Gonville and Caius College,Biblioteka Narodowa - kartoteka autorytatywna
Library of Hebrew Union College-Jewish Institute of Religion,Biblioteka Narodowa - kartoteka autorytatywna
Library of the YIVO Institute of Jewish Research,Biblioteka Narodowa - kartoteka autorytatywna
Library of Trinity Hall,Biblioteka Narodowa - kartoteka autorytatywna
Library of Virginia,Biblioteka Narodowa - kartoteka autorytatywna
Library University of Aberdeen,Biblioteka Narodowa - kartoteka autorytatywna
"Library, Museum and Documentation Centre of Islamic Consultative Assembly",Biblioteka Narodowa - kartoteka autorytatywna
Liebieghaus Skulpturensammlung,Biblioteka Narodowa - kartoteka autorytatywna
Liebig-Museum,Biblioteka Narodowa - kartoteka autorytatywna
Liga Celtycka,Biblioteka Narodowa - kartoteka autorytatywna
Liliana Bloch Gallery,Biblioteka Narodowa - kartoteka autorytatywna
Lilly Library,Biblioteka Narodowa - kartoteka autorytatywna
Limanowski Dom Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Lincoln Cathedral Library,Biblioteka Narodowa - kartoteka autorytatywna
Lipnowskie Towarzystwo Kulturalne im. Poli Negri,Biblioteka Narodowa - kartoteka autorytatywna
Liptovské kultúrne stredisko,Biblioteka Narodowa - kartoteka autorytatywna
Liszt Ferenc Emlékmúzeum és Kutatóközpont,Biblioteka Narodowa - kartoteka autorytatywna
Literarischer Verein,Biblioteka Narodowa - kartoteka autorytatywna
Literárne múzeum P. O. Hviezdoslava,Biblioteka Narodowa - kartoteka autorytatywna
LiteraturFrauen,Biblioteka Narodowa - kartoteka autorytatywna
Literaturmuseum der Moderne,Biblioteka Narodowa - kartoteka autorytatywna
Litewskie Muzeum Narodowe,Biblioteka Narodowa - kartoteka autorytatywna
Liverpool Museum,Biblioteka Narodowa - kartoteka autorytatywna
Living Space Theater,Biblioteka Narodowa - kartoteka autorytatywna
LKW Gallery,Biblioteka Narodowa - kartoteka autorytatywna
Lloyd Library and Museum,Biblioteka Narodowa - kartoteka autorytatywna
London Museum,Biblioteka Narodowa - kartoteka autorytatywna
London Museum of Jewish Life,Biblioteka Narodowa - kartoteka autorytatywna
Louisiana Museum of Modern Art,Biblioteka Narodowa - kartoteka autorytatywna
Louvre Abu Dhabi,Biblioteka Narodowa - kartoteka autorytatywna
Lowe Art Museum,Biblioteka Narodowa - kartoteka autorytatywna
Lowell Libson & Jonny Yarker Ltd,Biblioteka Narodowa - kartoteka autorytatywna
Lubelski Fundusz Filmowy,Biblioteka Narodowa - kartoteka autorytatywna
Lubelski Ośrodek Klubu Młodych Pisarzy,Biblioteka Narodowa - kartoteka autorytatywna
Lubelski Teatr Tańca,Biblioteka Narodowa - kartoteka autorytatywna
Lubelski Związek Teatrów i Chórów Ludowych,Biblioteka Narodowa - kartoteka autorytatywna
"Lubuskie Laboratorium Książki ""GreenBook""",Biblioteka Narodowa - kartoteka autorytatywna
Ludwig Forum für Internationale Kunst,Biblioteka Narodowa - kartoteka autorytatywna
Ludwig Museum im Deutschherrenhaus Koblenz,Biblioteka Narodowa - kartoteka autorytatywna
LVR-LandesMuseum Bonn,Biblioteka Narodowa - kartoteka autorytatywna
LWL-Landesmuseum für Klosterkultur,Biblioteka Narodowa - kartoteka autorytatywna
LWL-Museum für Kunst und Kultur,Biblioteka Narodowa - kartoteka autorytatywna
Lwowska Narodowa Naukowa Biblioteka Ukrainy im. W. Stefanyka,Biblioteka Narodowa - kartoteka autorytatywna
Lwowskie Muzeum Historii Religii,Biblioteka Narodowa - kartoteka autorytatywna
Lyceumsbibliothek zu Constanz,Biblioteka Narodowa - kartoteka autorytatywna
Lyric Hammersmith,Biblioteka Narodowa - kartoteka autorytatywna
Lyric Opera of Chicago,Biblioteka Narodowa - kartoteka autorytatywna
Macierz Słowacka,Biblioteka Narodowa - kartoteka autorytatywna
Magan Gallery,Biblioteka Narodowa - kartoteka autorytatywna
Magistrats-Bibliothek zu Berlin,Biblioteka Narodowa - kartoteka autorytatywna
Magyar Múzeumi Történész Társulat,Biblioteka Narodowa - kartoteka autorytatywna
MajsteRetro Skansen Rzemiosł,Biblioteka Narodowa - kartoteka autorytatywna
Maktabaẗ Al-Azhar,Biblioteka Narodowa - kartoteka autorytatywna
Malokarpatské muzeum,Biblioteka Narodowa - kartoteka autorytatywna
Maloskalská galerie Josefa Jíry,Biblioteka Narodowa - kartoteka autorytatywna
"Mała Galeria Fotografii ""Baszta""",Biblioteka Narodowa - kartoteka autorytatywna
Mała Galeria Fotografii Okręgu Kujawsko-Pomorskiego ZPAF,Biblioteka Narodowa - kartoteka autorytatywna
"Małopolskie Centrum Kultury ""Sokół""",Biblioteka Narodowa - kartoteka autorytatywna
Małopolskie Studio Komiksu,Biblioteka Narodowa - kartoteka autorytatywna
Manchester Jewish Museum,Biblioteka Narodowa - kartoteka autorytatywna
Mané-Katz Museum,Biblioteka Narodowa - kartoteka autorytatywna
MANK Galéria,Biblioteka Narodowa - kartoteka autorytatywna
Marburger Universitätsmuseum für Kunst und Kulturgeschichte,Biblioteka Narodowa - kartoteka autorytatywna
Marienbibliothek,Biblioteka Narodowa - kartoteka autorytatywna
Martin-von-Wagner-Museum,Biblioteka Narodowa - kartoteka autorytatywna
Martyno Mažvydo bibliofilų klubas,Biblioteka Narodowa - kartoteka autorytatywna
Maurice Spertus Museum of Judaica,Biblioteka Narodowa - kartoteka autorytatywna
Mauzoleum Martyrologii Wsi Polskich,Biblioteka Narodowa - kartoteka autorytatywna
MAXXI Museo nazionale delle arti del XXI secolo,Biblioteka Narodowa - kartoteka autorytatywna
"Mazowiecki Dom Aukcyjny ""Teutsch Gallery""",Biblioteka Narodowa - kartoteka autorytatywna
"Mazowieckie Centrum Sztuki Współczesnej ""Elektrownia""",Biblioteka Narodowa - kartoteka autorytatywna
Mazzoleni,Biblioteka Narodowa - kartoteka autorytatywna
McIntyre Performing Arts Centre,Biblioteka Narodowa - kartoteka autorytatywna
me Collectors Room Berlin,Biblioteka Narodowa - kartoteka autorytatywna
Mediateka Biblio,Biblioteka Narodowa - kartoteka autorytatywna
Médiathèque François Mitterrand,Biblioteka Narodowa - kartoteka autorytatywna
Meertens Instituut,Biblioteka Narodowa - kartoteka autorytatywna
Mémorial de Montormel,Biblioteka Narodowa - kartoteka autorytatywna
Memorìal'nij muzej Stanìslava Lûdkeviča,Biblioteka Narodowa - kartoteka autorytatywna
Meno Fortas,Biblioteka Narodowa - kartoteka autorytatywna
Meno parkas,Biblioteka Narodowa - kartoteka autorytatywna
Mercury Theatre,Biblioteka Narodowa - kartoteka autorytatywna
Mĕstské muzeum,Biblioteka Narodowa - kartoteka autorytatywna
Metropolitanska knjižnica,Biblioteka Narodowa - kartoteka autorytatywna
MEWO Kunsthalle,Biblioteka Narodowa - kartoteka autorytatywna
"Meždunarodnaâ associaciâ ""Russkaâ kultura""",Biblioteka Narodowa - kartoteka autorytatywna
Mia Art Gallery,Biblioteka Narodowa - kartoteka autorytatywna
"Miejsce Aktywności Lokalnej ""Dwa Jelonki""",Biblioteka Narodowa - kartoteka autorytatywna
Miejsce Projektów Zachęty,Biblioteka Narodowa - kartoteka autorytatywna
Miejska Biblioteka,Biblioteka Narodowa - kartoteka autorytatywna
Miejska Biblioteka Publiczna - Hrubieszowskie Centrum Dziedzictwa im. Krystyny i Stefana Du Chateau,Biblioteka Narodowa - kartoteka autorytatywna
Miejska Biblioteka Publiczna,Biblioteka Narodowa - kartoteka autorytatywna
Miejska Biblioteka Publiczna,Biblioteka Narodowa - kartoteka autorytatywna
Miejska Biblioteka Publiczna,Biblioteka Narodowa - kartoteka autorytatywna
Miejska Biblioteka Publiczna,Biblioteka Narodowa - kartoteka autorytatywna
Miejska Biblioteka Publiczna,Biblioteka Narodowa - kartoteka autorytatywna
Miejska Biblioteka Publiczna,Biblioteka Narodowa - kartoteka autorytatywna
Miejska Biblioteka Publiczna,Biblioteka Narodowa - kartoteka autorytatywna
Miejska Biblioteka Publiczna,Biblioteka Narodowa - kartoteka autorytatywna
Miejska Biblioteka Publiczna,Biblioteka Narodowa - kartoteka autorytatywna
Miejska Biblioteka Publiczna,Biblioteka Narodowa - kartoteka autorytatywna
Miejska Biblioteka Publiczna,Biblioteka Narodowa - kartoteka autorytatywna
Miejska Biblioteka Publiczna,Biblioteka Narodowa - kartoteka autorytatywna
Miejska Biblioteka Publiczna,Biblioteka Narodowa - kartoteka autorytatywna
Miejska Biblioteka Publiczna,Biblioteka Narodowa - kartoteka autorytatywna
Miejska Biblioteka Publiczna,Biblioteka Narodowa - kartoteka autorytatywna
Miejska Biblioteka Publiczna,Biblioteka Narodowa - kartoteka autorytatywna
Miejska Biblioteka Publiczna,Biblioteka Narodowa - kartoteka autorytatywna
Miejska Biblioteka Publiczna,Biblioteka Narodowa - kartoteka autorytatywna
Miejska Biblioteka Publiczna,Biblioteka Narodowa - kartoteka autorytatywna
Miejska Biblioteka Publiczna,Biblioteka Narodowa - kartoteka autorytatywna
Miejska Biblioteka Publiczna,Biblioteka Narodowa - kartoteka autorytatywna
Miejska Biblioteka Publiczna,Biblioteka Narodowa - kartoteka autorytatywna
Miejska Biblioteka Publiczna,Biblioteka Narodowa - kartoteka autorytatywna
Miejska Biblioteka Publiczna,Biblioteka Narodowa - kartoteka autorytatywna
Miejska Biblioteka Publiczna,Biblioteka Narodowa - kartoteka autorytatywna
Miejska Biblioteka Publiczna im. Anny Szaneckiej,Biblioteka Narodowa - kartoteka autorytatywna
Miejska Biblioteka Publiczna im. Floriana Ceynowy,Biblioteka Narodowa - kartoteka autorytatywna
Miejska Biblioteka Publiczna im. Grzegorza z Sanoka,Biblioteka Narodowa - kartoteka autorytatywna
Miejska Biblioteka Publiczna im. Gustawa Daniłowskiego,Biblioteka Narodowa - kartoteka autorytatywna
Miejska Biblioteka Publiczna im. H. Sienkiewicza,Biblioteka Narodowa - kartoteka autorytatywna
Miejska Biblioteka Publiczna im. J. Piłsudskiego,Biblioteka Narodowa - kartoteka autorytatywna
Miejska Biblioteka Publiczna im. Jana Długosza,Biblioteka Narodowa - kartoteka autorytatywna
Miejska Biblioteka Publiczna im. Juliana Przybosia,Biblioteka Narodowa - kartoteka autorytatywna
Miejska Biblioteka Publiczna im. Konstantego Prusa,Biblioteka Narodowa - kartoteka autorytatywna
Miejska Biblioteka Publiczna im. Ks. Bernarda Sychty,Biblioteka Narodowa - kartoteka autorytatywna
Miejska Biblioteka Publiczna im. Księcia Ludwika I,Biblioteka Narodowa - kartoteka autorytatywna
Miejska Biblioteka Publiczna im. Poli Gojawiczyńskiej,Biblioteka Narodowa - kartoteka autorytatywna
Miejska Biblioteka Publiczna im. Tadeusza Boya-Żeleńskiego,Biblioteka Narodowa - kartoteka autorytatywna
Miejska Biblioteka Publiczna im. Władysława Stanisława Reymonta,Biblioteka Narodowa - kartoteka autorytatywna
Miejska Biblioteka Publiczna im. Zofii Nałkowskiej,Biblioteka Narodowa - kartoteka autorytatywna
Miejska Biblioteka Publiczna MOK,Biblioteka Narodowa - kartoteka autorytatywna
Miejska Galeria Obrazów i Rzeźb,Biblioteka Narodowa - kartoteka autorytatywna
Miejska Galeria Sztuki,Biblioteka Narodowa - kartoteka autorytatywna
"Miejska i Gminna Biblioteka Publiczna ""TAMA""",Biblioteka Narodowa - kartoteka autorytatywna
Miejska i Gminna Biblioteka Publiczna,Biblioteka Narodowa - kartoteka autorytatywna
Miejska i Gminna Biblioteka Publiczna,Biblioteka Narodowa - kartoteka autorytatywna
Miejska i Gminna Biblioteka Publiczna,Biblioteka Narodowa - kartoteka autorytatywna
Miejska i Gminna Biblioteka Publiczna,Biblioteka Narodowa - kartoteka autorytatywna
Miejska i Gminna Biblioteka Publiczna im. Jana Olrycha Szanieckiego,Biblioteka Narodowa - kartoteka autorytatywna
Miejska i Gminna Biblioteka Publiczna im. ks. Jana Twardowskiego,Biblioteka Narodowa - kartoteka autorytatywna
Miejska i Gminna Biblioteka Publiczna w Łasku,Biblioteka Narodowa - kartoteka autorytatywna
Miejska i Powiatowa Biblioteka Publiczna,Biblioteka Narodowa - kartoteka autorytatywna
Miejska i Powiatowa Biblioteka Publiczna,Biblioteka Narodowa - kartoteka autorytatywna
Miejska i Powiatowa Biblioteka Publiczna,Biblioteka Narodowa - kartoteka autorytatywna
Miejska i Powiatowa Biblioteka Publiczna im. Ignacego Łyskowskiego,Biblioteka Narodowa - kartoteka autorytatywna
"Miejski Dom Kultury ""Batory""",Biblioteka Narodowa - kartoteka autorytatywna
Miejski Dom Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Miejski Dom Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Miejski Dom Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Miejski Dom Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Miejski Dom Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Miejski Dom Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Miejski Dom Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Miejski Dom Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Miejski Dom Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Miejski Dom Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Miejski Dom Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Miejski Dom Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Miejski Dom Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Miejski Dom Kultury,Biblioteka Narodowa - kartoteka autorytatywna
"Miejski Dom Kultury im. Danuty Siedzikówny ""Inki""",Biblioteka Narodowa - kartoteka autorytatywna
Miejski Dom Ludowy,Biblioteka Narodowa - kartoteka autorytatywna
Miejski i Gminny Ośrodek Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Miejski Kinematograf Kulturalno-Oświatowy,Biblioteka Narodowa - kartoteka autorytatywna
Miejski Ośrodek Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Miejski Ośrodek Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Miejski Ośrodek Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Miejski Ośrodek Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Miejski Ośrodek Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Miejski Ośrodek Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Miejski Ośrodek Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Miejski Ośrodek Kultury i Sportu,Biblioteka Narodowa - kartoteka autorytatywna
Miejski Ośrodek Kultury i Sztuki,Biblioteka Narodowa - kartoteka autorytatywna
"Miejski Ośrodek Kultury, Sportu i Rekreacji",Biblioteka Narodowa - kartoteka autorytatywna
"Miejski Ośrodek Kultury, Turystyki i Sportu",Biblioteka Narodowa - kartoteka autorytatywna
Miejski Ośrodek Rozrywki i Rekreacji,Biblioteka Narodowa - kartoteka autorytatywna
Miejski Ośrodek Sportu i Rekreacji,Biblioteka Narodowa - kartoteka autorytatywna
Miejski Teatr Opera i Operetka,Biblioteka Narodowa - kartoteka autorytatywna
Miejskie Centrum Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Miejskie Centrum Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Miejskie Centrum Kultury i Sztuki,Biblioteka Narodowa - kartoteka autorytatywna
"Miejskie Centrum Kultury, Aktywności i Promocji Gminy ""Stacja Kultury""",Biblioteka Narodowa - kartoteka autorytatywna
Miejskie Sale Wystaw Artystycznych,Biblioteka Narodowa - kartoteka autorytatywna
Miejsko-Gminna Biblioteka Publiczna,Biblioteka Narodowa - kartoteka autorytatywna
Miejsko-Gminna Biblioteka Publiczna,Biblioteka Narodowa - kartoteka autorytatywna
Miejsko-Gminna Biblioteka Publiczna,Biblioteka Narodowa - kartoteka autorytatywna
Miejsko-Gminna Biblioteka Publiczna,Biblioteka Narodowa - kartoteka autorytatywna
Miejsko-Gminna Biblioteka Publiczna,Biblioteka Narodowa - kartoteka autorytatywna
Miejsko-Gminna Biblioteka Publiczna,Biblioteka Narodowa - kartoteka autorytatywna
Miejsko-Gminna Biblioteka Publiczna,Biblioteka Narodowa - kartoteka autorytatywna
Miejsko-Gminna Biblioteka Publiczna,Biblioteka Narodowa - kartoteka autorytatywna
Miejsko-Gminna Biblioteka Publiczna,Biblioteka Narodowa - kartoteka autorytatywna
Miejsko-Gminna Biblioteka Publiczna,Biblioteka Narodowa - kartoteka autorytatywna
Miejsko-Gminna Biblioteka Publiczna,Biblioteka Narodowa - kartoteka autorytatywna
Miejsko-Gminna Biblioteka Publiczna im. Konfederacji Tyszowieckiej,Biblioteka Narodowa - kartoteka autorytatywna
Miejsko-Gminna Biblioteka Publiczna im. ks. Marcelego Ciemniewskiego,Biblioteka Narodowa - kartoteka autorytatywna
Miejsko-Gminna Biblioteka Publiczna im. W. S. Reymonta,Biblioteka Narodowa - kartoteka autorytatywna
Miejsko-Gminna Biblioteka Publiczna im. Wacława Skarbimira Laskowskiego,Biblioteka Narodowa - kartoteka autorytatywna
Miejsko-Gminna i Powiatowa Biblioteka Publiczna im. Mikołaja Reja,Biblioteka Narodowa - kartoteka autorytatywna
Miejsko-Gminne Centrum Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Miejsko-Gminny Dom Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Miejsko-Gminny Ośrodek Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Miejsko-Gminny Ośrodek Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Miejsko-Gminny Ośrodek Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Miejsko-Gminny Ośrodek Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Miejsko-Gminny Ośrodek Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Miejsko-Gminny Ośrodek Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Miejsko-Gminny Ośrodek Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Miejsko-Gminny Ośrodek Kultury i Sportu,Biblioteka Narodowa - kartoteka autorytatywna
Miejsko-Gminny Ośrodek Kultury i Sportu,Biblioteka Narodowa - kartoteka autorytatywna
Miejsko-Gminny Ośrodek Kultury Sportu i Turystyki,Biblioteka Narodowa - kartoteka autorytatywna
Miejsko-Powiatowa Biblioteka Publiczna im. Anny Kamieńskiej,Biblioteka Narodowa - kartoteka autorytatywna
Miejsko-Powiatowa Biblioteka Publiczna im. Józefa Lompy,Biblioteka Narodowa - kartoteka autorytatywna
Mieleckie Towarzystwo Literackie,Biblioteka Narodowa - kartoteka autorytatywna
Mieszkanie-Pracownia Kazimiery Iłłakowiczówny,Biblioteka Narodowa - kartoteka autorytatywna
Międzynarodowy Związek Pisarzy Białoruskich,Biblioteka Narodowa - kartoteka autorytatywna
"Międzyspółdzielniany Klub Kulturalno-Oświatowy - ""Moko""",Biblioteka Narodowa - kartoteka autorytatywna
Międzyzakładowy Dom Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Międzyzwiązkowa Komisja Kulturalno-Artystyczna,Biblioteka Narodowa - kartoteka autorytatywna
Międzyzwiązkowy Teatr Zespołów Świetlicowych,Biblioteka Narodowa - kartoteka autorytatywna
Mihaila Čehova Rīgas Krievu teātris,Biblioteka Narodowa - kartoteka autorytatywna
Mikołajski Klub Poezji,Biblioteka Narodowa - kartoteka autorytatywna
Mikro Teatr,Biblioteka Narodowa - kartoteka autorytatywna
Milwaukee Public Library,Biblioteka Narodowa - kartoteka autorytatywna
MIMO - Museu da Imagem em Movimento,Biblioteka Narodowa - kartoteka autorytatywna
Ministerialbibliothek Schaffhausen,Biblioteka Narodowa - kartoteka autorytatywna
Minneapolis Institute of Art,Biblioteka Narodowa - kartoteka autorytatywna
Mistec'kij arsenal,Biblioteka Narodowa - kartoteka autorytatywna
Mitchell Library,Biblioteka Narodowa - kartoteka autorytatywna
Mitsubishi Ichigōkan Bijutsukan,Biblioteka Narodowa - kartoteka autorytatywna
Mittelalterliche Kriminalmuseum,Biblioteka Narodowa - kartoteka autorytatywna
Młodzieżowa Agencja Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Młodzieżowa Akademia Filmowa,Biblioteka Narodowa - kartoteka autorytatywna
"Młodzieżowe Centrum Kultury i Edukacji ""Dom Harcerza"" im. Janusza Korczaka",Biblioteka Narodowa - kartoteka autorytatywna
"Młodzieżowy Dom Kultury ""Pod Akacją""",Biblioteka Narodowa - kartoteka autorytatywna
Młodzieżowy Dom Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Młodzieżowy Dom Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Młodzieżowy Dom Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Młodzieżowy Dom Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Młodzieżowy Dom Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Młodzieżowy Dom Kultury im. Mikołaja Kopernika,Biblioteka Narodowa - kartoteka autorytatywna
Młodzieżowy Dom Kultury nr 1 im. Artystów Rodu Kossaków,Biblioteka Narodowa - kartoteka autorytatywna
Młodzieżowy Dom Kultury Wrocław-Krzyki,Biblioteka Narodowa - kartoteka autorytatywna
MoBY: Museums of Bat Yam,Biblioteka Narodowa - kartoteka autorytatywna
MODEM Modern és Kortárs Művészeti Központ,Biblioteka Narodowa - kartoteka autorytatywna
Modemuseum Provincie Antwerpen,Biblioteka Narodowa - kartoteka autorytatywna
Modern Art Oxford,Biblioteka Narodowa - kartoteka autorytatywna
Moderna museet,Biblioteka Narodowa - kartoteka autorytatywna
Moderna museet,Biblioteka Narodowa - kartoteka autorytatywna
Modernaus meno muziejus,Biblioteka Narodowa - kartoteka autorytatywna
Mojo Graffi,Biblioteka Narodowa - kartoteka autorytatywna
Molinere Underwater Sculpture Park,Biblioteka Narodowa - kartoteka autorytatywna
Moniuszkowskie Towarzystwo Kulturalne,Biblioteka Narodowa - kartoteka autorytatywna
Monte L. Bean Life Science Museum,Biblioteka Narodowa - kartoteka autorytatywna
Monterey County Free Libraries,Biblioteka Narodowa - kartoteka autorytatywna
Moped Retro Muzeum Motorowerów,Biblioteka Narodowa - kartoteka autorytatywna
Morski Ośrodek Kultury i Informacji,Biblioteka Narodowa - kartoteka autorytatywna
Moskiewski Akademicki Teatr Artystyczny ZSRR im. Maksyma Gorkiego,Biblioteka Narodowa - kartoteka autorytatywna
Mouseío Prosfygikīs Mnīmīs,Biblioteka Narodowa - kartoteka autorytatywna
Mouseion Goulandrē Physikēs Historias,Biblioteka Narodowa - kartoteka autorytatywna
Móra Ferenc Múzeum,Biblioteka Narodowa - kartoteka autorytatywna
"Mubabao Muzeum Bajek, Baśni i Opowieści",Biblioteka Narodowa - kartoteka autorytatywna
Multikino,Biblioteka Narodowa - kartoteka autorytatywna
Multimedialne Centrum Kultury e-Eureka - Biblioteka Publiczna,Biblioteka Narodowa - kartoteka autorytatywna
Münchener Künstlergenossenschaft,Biblioteka Narodowa - kartoteka autorytatywna
Münchner Künstlerhaus,Biblioteka Narodowa - kartoteka autorytatywna
Musea Brugge,Biblioteka Narodowa - kartoteka autorytatywna
Musée Bonnat-Helleu,Biblioteka Narodowa - kartoteka autorytatywna
Museé Camille Claudel,Biblioteka Narodowa - kartoteka autorytatywna
Musée cantonal des beaux-arts,Biblioteka Narodowa - kartoteka autorytatywna
Musée Cognacq-Jay,Biblioteka Narodowa - kartoteka autorytatywna
Musée d'Archéologie,Biblioteka Narodowa - kartoteka autorytatywna
Musée d'archéologie nationale,Biblioteka Narodowa - kartoteka autorytatywna
Musée d'art et d'histoire,Biblioteka Narodowa - kartoteka autorytatywna
Musée d'art et d'histoire Hôtel Beurnier-Rossel,Biblioteka Narodowa - kartoteka autorytatywna
Musée d'art moderne et contemporain,Biblioteka Narodowa - kartoteka autorytatywna
Musée d'Unterlinden,Biblioteka Narodowa - kartoteka autorytatywna
Musée de l'armée,Biblioteka Narodowa - kartoteka autorytatywna
Musée de l'Assistance publique - Hôpitaux de Paris,Biblioteka Narodowa - kartoteka autorytatywna
Musée de l'Hospice Saint-Roch,Biblioteka Narodowa - kartoteka autorytatywna
Musée de l'imprimerie et de la banque,Biblioteka Narodowa - kartoteka autorytatywna
Musée de l'Homme,Biblioteka Narodowa - kartoteka autorytatywna
Musée de la musique,Biblioteka Narodowa - kartoteka autorytatywna
Musée de Saint-Maur,Biblioteka Narodowa - kartoteka autorytatywna
Musée des Beaux-Arts,Biblioteka Narodowa - kartoteka autorytatywna
Musée des Beaux-Arts,Biblioteka Narodowa - kartoteka autorytatywna
Musée des beaux-arts,Biblioteka Narodowa - kartoteka autorytatywna
Musée du Louvre-Lens,Biblioteka Narodowa - kartoteka autorytatywna
Musée du Vieil Avignon,Biblioteka Narodowa - kartoteka autorytatywna
Museé Faure,Biblioteka Narodowa - kartoteka autorytatywna
Musée Girodet,Biblioteka Narodowa - kartoteka autorytatywna
Musée Granet,Biblioteka Narodowa - kartoteka autorytatywna
Musée gréco-romain,Biblioteka Narodowa - kartoteka autorytatywna
Musée Gustave Moreau,Biblioteka Narodowa - kartoteka autorytatywna
Musée international du carnaval et du masque,Biblioteka Narodowa - kartoteka autorytatywna
Musée Matisse,Biblioteka Narodowa - kartoteka autorytatywna
Musee national d'histoire et d'art,Biblioteka Narodowa - kartoteka autorytatywna
Musée national Message biblique Marc Chagall,Biblioteka Narodowa - kartoteka autorytatywna
Musée romain,Biblioteka Narodowa - kartoteka autorytatywna
Musée Tavet-Delacour,Biblioteka Narodowa - kartoteka autorytatywna
Musée-Bibliothèque Pierre-André Benoit,Biblioteka Narodowa - kartoteka autorytatywna
Museen der Stadt Gotha,Biblioteka Narodowa - kartoteka autorytatywna
Museen der Stadt Köln,Biblioteka Narodowa - kartoteka autorytatywna
