entity,source
Reinhold Ebertin,Biblioteka Narodowa - kartoteka autorytatywna
Ferrante Pallavicino,Biblioteka Narodowa - kartoteka autorytatywna
Colin Palmer,Biblioteka Narodowa - kartoteka autorytatywna
Piotr Orzechowski,Biblioteka Narodowa - kartoteka autorytatywna
Piotr K. Czubryt,Biblioteka Narodowa - kartoteka autorytatywna
Beata Nowosielska,Biblioteka Narodowa - kartoteka autorytatywna
Małgorzata Oliwia Sobczak,Biblioteka Narodowa - kartoteka autorytatywna
Aleksandra Krupa,Biblioteka Narodowa - kartoteka autorytatywna
Josef Kutzen,Biblioteka Narodowa - kartoteka autorytatywna
Charlie Donlea,Biblioteka Narodowa - kartoteka autorytatywna
Manuel Rojas,Biblioteka Narodowa - kartoteka autorytatywna
Dmitrìj Dmitrìevič Morev,Biblioteka Narodowa - kartoteka autorytatywna
Sophie Angermann,Biblioteka Narodowa - kartoteka autorytatywna
Tomasz Agatowski,Biblioteka Narodowa - kartoteka autorytatywna
Julius Sandmeier,Biblioteka Narodowa - kartoteka autorytatywna
Andrzej Chąciński,Biblioteka Narodowa - kartoteka autorytatywna
Horace Traubel,Biblioteka Narodowa - kartoteka autorytatywna
Alfons Jędrzejewski,Biblioteka Narodowa - kartoteka autorytatywna
Ilâ Fëdorovič Kopievskij,Biblioteka Narodowa - kartoteka autorytatywna
Thomas Hood,Biblioteka Narodowa - kartoteka autorytatywna
Jacob van Maerlant,Biblioteka Narodowa - kartoteka autorytatywna
Jan Antoš,Biblioteka Narodowa - kartoteka autorytatywna
Adolf Böttger,Biblioteka Narodowa - kartoteka autorytatywna
Friedrich Bodenstedt,Biblioteka Narodowa - kartoteka autorytatywna
Hieronim Kaliński,Biblioteka Narodowa - kartoteka autorytatywna
Genryh Dalìdovìč,Biblioteka Narodowa - kartoteka autorytatywna
Rafael Concejo,Biblioteka Narodowa - kartoteka autorytatywna
Friedrich August Vossberg,Biblioteka Narodowa - kartoteka autorytatywna
Elise Lensing,Biblioteka Narodowa - kartoteka autorytatywna
Ludwig Keller,Biblioteka Narodowa - kartoteka autorytatywna
Christine Enghaus,Biblioteka Narodowa - kartoteka autorytatywna
Ines Eck,Biblioteka Narodowa - kartoteka autorytatywna
Genadz' Buraŭkìn,Biblioteka Narodowa - kartoteka autorytatywna
Konrad Wojtyła,Biblioteka Narodowa - kartoteka autorytatywna
Jerzy Henryk Harasimczyk,Biblioteka Narodowa - kartoteka autorytatywna
Philippe Gille,Biblioteka Narodowa - kartoteka autorytatywna
Lûben Dilov,Biblioteka Narodowa - kartoteka autorytatywna
Jakub Bart-Ćišinski,Biblioteka Narodowa - kartoteka autorytatywna
Matthew J. Bruccoli,Biblioteka Narodowa - kartoteka autorytatywna
Gustav Heinrich Eberlein,Biblioteka Narodowa - kartoteka autorytatywna
Gustaw Doliński,Biblioteka Narodowa - kartoteka autorytatywna
Pietro Cossa,Biblioteka Narodowa - kartoteka autorytatywna
Wei Hui,Biblioteka Narodowa - kartoteka autorytatywna
Hermann George Scheffauer,Biblioteka Narodowa - kartoteka autorytatywna
Cesarina Vighy,Biblioteka Narodowa - kartoteka autorytatywna
Helen Bryan,Biblioteka Narodowa - kartoteka autorytatywna
Alena Vrbová,Biblioteka Narodowa - kartoteka autorytatywna
Graham Alborough,Biblioteka Narodowa - kartoteka autorytatywna
Hermann Wanderscheck,Biblioteka Narodowa - kartoteka autorytatywna
Nini Bull Robsahm,Biblioteka Narodowa - kartoteka autorytatywna
Milena Busquets,Biblioteka Narodowa - kartoteka autorytatywna
Avoth Yeshurun,Biblioteka Narodowa - kartoteka autorytatywna
Allison Schroeder,Biblioteka Narodowa - kartoteka autorytatywna
Mihajlo Ûrìjovič Âckiv,Biblioteka Narodowa - kartoteka autorytatywna
Al'gerd Abuhovìč,Biblioteka Narodowa - kartoteka autorytatywna
Silvia Zucca,Biblioteka Narodowa - kartoteka autorytatywna
Katherine Wilson,Biblioteka Narodowa - kartoteka autorytatywna
Giovanni Francesco Straparola,Biblioteka Narodowa - kartoteka autorytatywna
Julie Šupichova,Biblioteka Narodowa - kartoteka autorytatywna
Nadia Miazhevich,Biblioteka Narodowa - kartoteka autorytatywna
Feodora,Biblioteka Narodowa - kartoteka autorytatywna
Kostas Ostrauskas,Biblioteka Narodowa - kartoteka autorytatywna
Johann Christoph Hampe,Biblioteka Narodowa - kartoteka autorytatywna
Rudolph Günter Kiesewetter,Biblioteka Narodowa - kartoteka autorytatywna
Frank Stewart Howes,Biblioteka Narodowa - kartoteka autorytatywna
Âdvìga Bâganskaâ,Biblioteka Narodowa - kartoteka autorytatywna
Alyson Fouse,Biblioteka Narodowa - kartoteka autorytatywna
Leo Monosson,Biblioteka Narodowa - kartoteka autorytatywna
Kerstin Specht,Biblioteka Narodowa - kartoteka autorytatywna
Andrzej Lenartowski,Biblioteka Narodowa - kartoteka autorytatywna
William Hjortsberg,Biblioteka Narodowa - kartoteka autorytatywna
Sylwia Jaworska,Biblioteka Narodowa - kartoteka autorytatywna
Christian Feldmann,Biblioteka Narodowa - kartoteka autorytatywna
Paul Dresse,Biblioteka Narodowa - kartoteka autorytatywna
Ewelina Kłoda,Biblioteka Narodowa - kartoteka autorytatywna
Mario Colombi Guidotti,Biblioteka Narodowa - kartoteka autorytatywna
André Schwarz-Bart,Biblioteka Narodowa - kartoteka autorytatywna
Rudolf Hartung,Biblioteka Narodowa - kartoteka autorytatywna
Vincentius Longinus,Biblioteka Narodowa - kartoteka autorytatywna
József Katona,Biblioteka Narodowa - kartoteka autorytatywna
Ferdinand Franz Mangold,Biblioteka Narodowa - kartoteka autorytatywna
Margaret Agnes Paull,Biblioteka Narodowa - kartoteka autorytatywna
Benjamin Laroche,Biblioteka Narodowa - kartoteka autorytatywna
Patrick Deville,Biblioteka Narodowa - kartoteka autorytatywna
Liv Balstad,Biblioteka Narodowa - kartoteka autorytatywna
Linas Jegelevičius,Biblioteka Narodowa - kartoteka autorytatywna
Vasko Ivanović,Biblioteka Narodowa - kartoteka autorytatywna
Oskar Loerke,Biblioteka Narodowa - kartoteka autorytatywna
Joanne Limburg,Biblioteka Narodowa - kartoteka autorytatywna
Li Qingzhao,Biblioteka Narodowa - kartoteka autorytatywna
Nataliâ Borisovna Černyh,Biblioteka Narodowa - kartoteka autorytatywna
Feliks Kozubowski,Biblioteka Narodowa - kartoteka autorytatywna
Mary Doria Russell,Biblioteka Narodowa - kartoteka autorytatywna
Sébastien Japrisot,Biblioteka Narodowa - kartoteka autorytatywna
Beata Kuźniar,Biblioteka Narodowa - kartoteka autorytatywna
Anna Kańtoch,Biblioteka Narodowa - kartoteka autorytatywna
André Kedros,Biblioteka Narodowa - kartoteka autorytatywna
Lena Esen,Biblioteka Narodowa - kartoteka autorytatywna
Antoni Romuald Chodyński,Biblioteka Narodowa - kartoteka autorytatywna
Jean-Pierre Niceron,Biblioteka Narodowa - kartoteka autorytatywna
Anna Ekberg,Biblioteka Narodowa - kartoteka autorytatywna
Marie Sebrau,Biblioteka Narodowa - kartoteka autorytatywna
Sigitas Geda,Biblioteka Narodowa - kartoteka autorytatywna
Mariette Lindstein,Biblioteka Narodowa - kartoteka autorytatywna
Mihas' Šahovič,Biblioteka Narodowa - kartoteka autorytatywna
Marlena Augustyniuk,Biblioteka Narodowa - kartoteka autorytatywna
Pécsi Lukács,Biblioteka Narodowa - kartoteka autorytatywna
Charles B. Osburn,Biblioteka Narodowa - kartoteka autorytatywna
Gemma Burgess,Biblioteka Narodowa - kartoteka autorytatywna
Anna Morawiec,Biblioteka Narodowa - kartoteka autorytatywna
Michael Alberti,Biblioteka Narodowa - kartoteka autorytatywna
Ludwika Szklińska,Biblioteka Narodowa - kartoteka autorytatywna
Kōstas Chatzīantōniou,Biblioteka Narodowa - kartoteka autorytatywna
Antonín Bartušek,Biblioteka Narodowa - kartoteka autorytatywna
Sheila Heti,Biblioteka Narodowa - kartoteka autorytatywna
Stanisław Milc,Biblioteka Narodowa - kartoteka autorytatywna
Felix Aderca,Biblioteka Narodowa - kartoteka autorytatywna
Jan Kulka,Biblioteka Narodowa - kartoteka autorytatywna
Dina Chapman,Biblioteka Narodowa - kartoteka autorytatywna
Brenda Tharp,Biblioteka Narodowa - kartoteka autorytatywna
Elżbieta Tylenda,Biblioteka Narodowa - kartoteka autorytatywna
Ecaterina Oproiu,Biblioteka Narodowa - kartoteka autorytatywna
V. E. Öman,Biblioteka Narodowa - kartoteka autorytatywna
Julius von Wickede,Biblioteka Narodowa - kartoteka autorytatywna
Jean Quéval,Biblioteka Narodowa - kartoteka autorytatywna
Kate Forsyth,Biblioteka Narodowa - kartoteka autorytatywna
David W Pierce,Biblioteka Narodowa - kartoteka autorytatywna
Roman Antoni Płużyczko,Biblioteka Narodowa - kartoteka autorytatywna
Clive Woodall,Biblioteka Narodowa - kartoteka autorytatywna
Mikołaj Wąż,Biblioteka Narodowa - kartoteka autorytatywna
Óscar Esquivias,Biblioteka Narodowa - kartoteka autorytatywna
Maria Paruszewska,Biblioteka Narodowa - kartoteka autorytatywna
Roger Stern,Biblioteka Narodowa - kartoteka autorytatywna
Jean Joseph Dussault,Biblioteka Narodowa - kartoteka autorytatywna
Howard L. Bingham,Biblioteka Narodowa - kartoteka autorytatywna
John Charpentier,Biblioteka Narodowa - kartoteka autorytatywna
Henryk Morawski,Biblioteka Narodowa - kartoteka autorytatywna
Ray Rigby,Biblioteka Narodowa - kartoteka autorytatywna
Fred Majdalany,Biblioteka Narodowa - kartoteka autorytatywna
Claudine Rulleau,Biblioteka Narodowa - kartoteka autorytatywna
Suzy Spafford,Biblioteka Narodowa - kartoteka autorytatywna
Kamil Janicki,Biblioteka Narodowa - kartoteka autorytatywna
Jules Lacroix de Marlès,Biblioteka Narodowa - kartoteka autorytatywna
Bohdan Rubchak,Biblioteka Narodowa - kartoteka autorytatywna
Bohdan Bojčuk,Biblioteka Narodowa - kartoteka autorytatywna
Walter Gorrish,Biblioteka Narodowa - kartoteka autorytatywna
Theobald Ziegler,Biblioteka Narodowa - kartoteka autorytatywna
Elaine Feinstein,Biblioteka Narodowa - kartoteka autorytatywna
Stanisław Womela,Biblioteka Narodowa - kartoteka autorytatywna
Stanislav Rakús,Biblioteka Narodowa - kartoteka autorytatywna
James Stern,Biblioteka Narodowa - kartoteka autorytatywna
Daniel Danis,Biblioteka Narodowa - kartoteka autorytatywna
Heinrich Conrad,Biblioteka Narodowa - kartoteka autorytatywna
Lot Vekemans,Biblioteka Narodowa - kartoteka autorytatywna
Pavel Chihaia,Biblioteka Narodowa - kartoteka autorytatywna
France Mesesnel,Biblioteka Narodowa - kartoteka autorytatywna
Rebecca Gilman,Biblioteka Narodowa - kartoteka autorytatywna
Lucy Clifford,Biblioteka Narodowa - kartoteka autorytatywna
Jibbe Willems,Biblioteka Narodowa - kartoteka autorytatywna
Maria Mazurkówna,Biblioteka Narodowa - kartoteka autorytatywna
Stanisław Kostka Czerniejewski,Biblioteka Narodowa - kartoteka autorytatywna
Maria Szatan,Biblioteka Narodowa - kartoteka autorytatywna
Marcelle Tinayre,Biblioteka Narodowa - kartoteka autorytatywna
Pinchas Schwartz,Biblioteka Narodowa - kartoteka autorytatywna
Anna Hrycyszyn,Biblioteka Narodowa - kartoteka autorytatywna
Jeff Wadlow,Biblioteka Narodowa - kartoteka autorytatywna
Leopold Pac-Pomarnacki,Biblioteka Narodowa - kartoteka autorytatywna
Sebastiano Fusco,Biblioteka Narodowa - kartoteka autorytatywna
Marta Maliszewska,Biblioteka Narodowa - kartoteka autorytatywna
Jonas Melideus,Biblioteka Narodowa - kartoteka autorytatywna
Matthew Flanagan,Biblioteka Narodowa - kartoteka autorytatywna
Robert J. Donovan,Biblioteka Narodowa - kartoteka autorytatywna
Jamake Highwater,Biblioteka Narodowa - kartoteka autorytatywna
Raìsa Anrèeŭna Baravìkova,Biblioteka Narodowa - kartoteka autorytatywna
Włodzimierz Szewczuk,Biblioteka Narodowa - kartoteka autorytatywna
Henri Bernard,Biblioteka Narodowa - kartoteka autorytatywna
Jacek Podsiadło,Biblioteka Narodowa - kartoteka autorytatywna
Jonathan Littell,Biblioteka Narodowa - kartoteka autorytatywna
Steven Levenson,Biblioteka Narodowa - kartoteka autorytatywna
Val Emmich,Biblioteka Narodowa - kartoteka autorytatywna
Giovanni Battista Boni Baldelli,Biblioteka Narodowa - kartoteka autorytatywna
Dorota Malesa,Biblioteka Narodowa - kartoteka autorytatywna
Félix Bruzzone,Biblioteka Narodowa - kartoteka autorytatywna
Paramadvaiti Swami,Biblioteka Narodowa - kartoteka autorytatywna
Matthew Woodring Stover,Biblioteka Narodowa - kartoteka autorytatywna
Sergej L'vovič Tolstoj,Biblioteka Narodowa - kartoteka autorytatywna
Martyna Kwolek,Biblioteka Narodowa - kartoteka autorytatywna
Grigor Lužnic'kij,Biblioteka Narodowa - kartoteka autorytatywna
Luis Gusmán,Biblioteka Narodowa - kartoteka autorytatywna
Michał Szmidt,Biblioteka Narodowa - kartoteka autorytatywna
Rudolph Schanzer,Biblioteka Narodowa - kartoteka autorytatywna
Florian Malzacher,Biblioteka Narodowa - kartoteka autorytatywna
Józef Łapsiński,Biblioteka Narodowa - kartoteka autorytatywna
Prabhat Ranjan Sarkar,Biblioteka Narodowa - kartoteka autorytatywna
Achille Chavée,Biblioteka Narodowa - kartoteka autorytatywna
Klaus-Peter Walter,Biblioteka Narodowa - kartoteka autorytatywna
Osvald Zahradník,Biblioteka Narodowa - kartoteka autorytatywna
Andrìj Čajkovs'kij,Biblioteka Narodowa - kartoteka autorytatywna
Aleksandr Aleksandrovič Bartèn,Biblioteka Narodowa - kartoteka autorytatywna
Zofia Wolska,Biblioteka Narodowa - kartoteka autorytatywna
Jean Daive,Biblioteka Narodowa - kartoteka autorytatywna
Juan Farias,Biblioteka Narodowa - kartoteka autorytatywna
Leigh Whannell,Biblioteka Narodowa - kartoteka autorytatywna
Julie Murphy,Biblioteka Narodowa - kartoteka autorytatywna
Marek Hołubek,Biblioteka Narodowa - kartoteka autorytatywna
Dominic Green,Biblioteka Narodowa - kartoteka autorytatywna
Mateo Alemán,Biblioteka Narodowa - kartoteka autorytatywna
Walter Raleigh,Biblioteka Narodowa - kartoteka autorytatywna
Dezső Kiss,Biblioteka Narodowa - kartoteka autorytatywna
Anne-Élisabeth Blateau,Biblioteka Narodowa - kartoteka autorytatywna
Allan Heinberg,Biblioteka Narodowa - kartoteka autorytatywna
Adam Jarosz,Biblioteka Narodowa - kartoteka autorytatywna
Jakob Bidermann,Biblioteka Narodowa - kartoteka autorytatywna
Koushun Takami,Biblioteka Narodowa - kartoteka autorytatywna
Josette Gontier,Biblioteka Narodowa - kartoteka autorytatywna
Kazimierz Zdziechowski,Biblioteka Narodowa - kartoteka autorytatywna
Damian Małecki,Biblioteka Narodowa - kartoteka autorytatywna
Wojciech Albiński,Biblioteka Narodowa - kartoteka autorytatywna
Cwi Zohar,Biblioteka Narodowa - kartoteka autorytatywna
Henryk Bardijewski,Biblioteka Narodowa - kartoteka autorytatywna
Anne-Marguerite Du Noyer,Biblioteka Narodowa - kartoteka autorytatywna
Tom Stacey,Biblioteka Narodowa - kartoteka autorytatywna
Gregor Benko,Biblioteka Narodowa - kartoteka autorytatywna
Ewa Martynkien,Biblioteka Narodowa - kartoteka autorytatywna
Władysław Żesławski,Biblioteka Narodowa - kartoteka autorytatywna
Piotr Najwer,Biblioteka Narodowa - kartoteka autorytatywna
John Fuller,Biblioteka Narodowa - kartoteka autorytatywna
Kazimierz Przybysz,Biblioteka Narodowa - kartoteka autorytatywna
Zbigniew Barczak,Biblioteka Narodowa - kartoteka autorytatywna
Adam Wiśniewski-Snerg,Biblioteka Narodowa - kartoteka autorytatywna
Pinhas Kantorowicz,Biblioteka Narodowa - kartoteka autorytatywna
Monica Sweeney,Biblioteka Narodowa - kartoteka autorytatywna
Daniel Sudermann,Biblioteka Narodowa - kartoteka autorytatywna
Shimshon Melcer,Biblioteka Narodowa - kartoteka autorytatywna
Peter Schneider,Biblioteka Narodowa - kartoteka autorytatywna
Jan Młodniecki,Biblioteka Narodowa - kartoteka autorytatywna
Mark Nudelman,Biblioteka Narodowa - kartoteka autorytatywna
Euclides da Cunha,Biblioteka Narodowa - kartoteka autorytatywna
Álvaro Mutís,Biblioteka Narodowa - kartoteka autorytatywna
Dawid Bergelson,Biblioteka Narodowa - kartoteka autorytatywna
Wanda Trąmpczyńska,Biblioteka Narodowa - kartoteka autorytatywna
Willa Cather,Biblioteka Narodowa - kartoteka autorytatywna
Paolo Paci,Biblioteka Narodowa - kartoteka autorytatywna
Oleg Šinkarenko,Biblioteka Narodowa - kartoteka autorytatywna
Stanisław Krawczyński,Biblioteka Narodowa - kartoteka autorytatywna
Martin Willen,Biblioteka Narodowa - kartoteka autorytatywna
Nadine de Rothschild,Biblioteka Narodowa - kartoteka autorytatywna
El Torres,Biblioteka Narodowa - kartoteka autorytatywna
Maria Wiśnicka,Biblioteka Narodowa - kartoteka autorytatywna
Zora Špačková,Biblioteka Narodowa - kartoteka autorytatywna
Evgenij Zaharovič Vorob'ev,Biblioteka Narodowa - kartoteka autorytatywna
William Smyth,Biblioteka Narodowa - kartoteka autorytatywna
Alâksandr Pâtrovìč Vaščanka,Biblioteka Narodowa - kartoteka autorytatywna
Stephen Sewell,Biblioteka Narodowa - kartoteka autorytatywna
Martin Forchheimer,Biblioteka Narodowa - kartoteka autorytatywna
Friedrich Roeber,Biblioteka Narodowa - kartoteka autorytatywna
Irwin Shaw,Biblioteka Narodowa - kartoteka autorytatywna
Scott Biear,Biblioteka Narodowa - kartoteka autorytatywna
Jerzy Lau,Biblioteka Narodowa - kartoteka autorytatywna
Yvon Givert,Biblioteka Narodowa - kartoteka autorytatywna
Hudson Hickman,Biblioteka Narodowa - kartoteka autorytatywna
Robert L. Jacks,Biblioteka Narodowa - kartoteka autorytatywna
Stan Hough,Biblioteka Narodowa - kartoteka autorytatywna
Åsa Avdic,Biblioteka Narodowa - kartoteka autorytatywna
Peter Tille,Biblioteka Narodowa - kartoteka autorytatywna
Ian Mortimer,Biblioteka Narodowa - kartoteka autorytatywna
Maciej Grabski,Biblioteka Narodowa - kartoteka autorytatywna
Dicearch z Messyny,Biblioteka Narodowa - kartoteka autorytatywna
Daria Galateria,Biblioteka Narodowa - kartoteka autorytatywna
Tammy Robinson,Biblioteka Narodowa - kartoteka autorytatywna
Frederic Fleisher,Biblioteka Narodowa - kartoteka autorytatywna
Rudolf von Ems,Biblioteka Narodowa - kartoteka autorytatywna
Giuseppe Prezzolini,Biblioteka Narodowa - kartoteka autorytatywna
Ìvan Kapylovìč,Biblioteka Narodowa - kartoteka autorytatywna
Stanisław Stosławski,Biblioteka Narodowa - kartoteka autorytatywna
Leszek Kozik,Biblioteka Narodowa - kartoteka autorytatywna
Philippe le Chancelier,Biblioteka Narodowa - kartoteka autorytatywna
Dumitran Frunză,Biblioteka Narodowa - kartoteka autorytatywna
David W. Balsiger,Biblioteka Narodowa - kartoteka autorytatywna
Izabela Baczewska,Biblioteka Narodowa - kartoteka autorytatywna
Greer Ellison,Biblioteka Narodowa - kartoteka autorytatywna
Tadeusz Jerzy Stecki,Biblioteka Narodowa - kartoteka autorytatywna
Mihail Nilovič Al'bov,Biblioteka Narodowa - kartoteka autorytatywna
Igor Gorzkowski,Biblioteka Narodowa - kartoteka autorytatywna
Dorta Jagić,Biblioteka Narodowa - kartoteka autorytatywna
Herberto Sales,Biblioteka Narodowa - kartoteka autorytatywna
Noriko Ogiwara,Biblioteka Narodowa - kartoteka autorytatywna
Pierre Loti,Biblioteka Narodowa - kartoteka autorytatywna
Gianrico Carofiglio,Biblioteka Narodowa - kartoteka autorytatywna
Elżbieta Dybalska,Biblioteka Narodowa - kartoteka autorytatywna
Élisabeth de Gramont,Biblioteka Narodowa - kartoteka autorytatywna
Jean L. Baer,Biblioteka Narodowa - kartoteka autorytatywna
Ewa Stangrodzka-Kozłowska,Biblioteka Narodowa - kartoteka autorytatywna
Jan Łaski,Biblioteka Narodowa - kartoteka autorytatywna
Nadežda Dmitrìevna Chvoščinskaja,Biblioteka Narodowa - kartoteka autorytatywna
Slavomir Gvozdenović,Biblioteka Narodowa - kartoteka autorytatywna
Andrej Georgievič Bitov,Biblioteka Narodowa - kartoteka autorytatywna
Leonid Fedorovič Makar'ev,Biblioteka Narodowa - kartoteka autorytatywna
Franciszek Salezy Jezierski,Biblioteka Narodowa - kartoteka autorytatywna
Balthasar Hausknecht,Biblioteka Narodowa - kartoteka autorytatywna
János Ravasz,Biblioteka Narodowa - kartoteka autorytatywna
Eduard Jacobson,Biblioteka Narodowa - kartoteka autorytatywna
Alī Ibn-al Husain al- Mas'ūdī,Biblioteka Narodowa - kartoteka autorytatywna
Józef Pluskowski,Biblioteka Narodowa - kartoteka autorytatywna
John Ehle,Biblioteka Narodowa - kartoteka autorytatywna
David O'Doherty,Biblioteka Narodowa - kartoteka autorytatywna
Josef Thomayer,Biblioteka Narodowa - kartoteka autorytatywna
Rexanne Becnel,Biblioteka Narodowa - kartoteka autorytatywna
Józef Sutherland,Biblioteka Narodowa - kartoteka autorytatywna
Norbert Krawczyk,Biblioteka Narodowa - kartoteka autorytatywna
Wiktor Przecławski,Biblioteka Narodowa - kartoteka autorytatywna
Alexander Faris,Biblioteka Narodowa - kartoteka autorytatywna
Piotr Madej,Biblioteka Narodowa - kartoteka autorytatywna
Mihály Víg,Biblioteka Narodowa - kartoteka autorytatywna
Ion Băieşu,Biblioteka Narodowa - kartoteka autorytatywna
Teresa Ewa Opoka,Biblioteka Narodowa - kartoteka autorytatywna
Grace Zaring Stone,Biblioteka Narodowa - kartoteka autorytatywna
Jennifer Ferraro,Biblioteka Narodowa - kartoteka autorytatywna
Charles Haddon Chambers,Biblioteka Narodowa - kartoteka autorytatywna
Marie Desbons,Biblioteka Narodowa - kartoteka autorytatywna
John Aikin,Biblioteka Narodowa - kartoteka autorytatywna
Anonimo Romano,Biblioteka Narodowa - kartoteka autorytatywna
Gaëlle Callac,Biblioteka Narodowa - kartoteka autorytatywna
Goran Erick Stenius,Biblioteka Narodowa - kartoteka autorytatywna
Marian Janiga,Biblioteka Narodowa - kartoteka autorytatywna
Dainius Dirgėla,Biblioteka Narodowa - kartoteka autorytatywna
Jan Smotrycki,Biblioteka Narodowa - kartoteka autorytatywna
Aneta Kolańczyk,Biblioteka Narodowa - kartoteka autorytatywna
Jerzy Czech,Biblioteka Narodowa - kartoteka autorytatywna
Kazimierz Koliński,Biblioteka Narodowa - kartoteka autorytatywna
Irina Bagdoniene,Biblioteka Narodowa - kartoteka autorytatywna
Josemaría Muñoz,Biblioteka Narodowa - kartoteka autorytatywna
Pedro Delgado,Biblioteka Narodowa - kartoteka autorytatywna
Brenda B. Jackson,Biblioteka Narodowa - kartoteka autorytatywna
Jerzy Pitera,Biblioteka Narodowa - kartoteka autorytatywna
Kantemir Bałagow,Biblioteka Narodowa - kartoteka autorytatywna
Barry J. Gardner,Biblioteka Narodowa - kartoteka autorytatywna
Piotr Kochanowski,Biblioteka Narodowa - kartoteka autorytatywna
Andrzej Kochanowski,Biblioteka Narodowa - kartoteka autorytatywna
Hanna Świderska,Biblioteka Narodowa - kartoteka autorytatywna
Pierre Klossowski,Biblioteka Narodowa - kartoteka autorytatywna
Anatol Sylwin,Biblioteka Narodowa - kartoteka autorytatywna
Romuald Skopowski,Biblioteka Narodowa - kartoteka autorytatywna
Mirosław Głuchowski,Biblioteka Narodowa - kartoteka autorytatywna
Thomas D'Urfey,Biblioteka Narodowa - kartoteka autorytatywna
Judith Baumel,Biblioteka Narodowa - kartoteka autorytatywna
Julius Rosen,Biblioteka Narodowa - kartoteka autorytatywna
Claudia Roth Pierpont,Biblioteka Narodowa - kartoteka autorytatywna
Władysław Młynek,Biblioteka Narodowa - kartoteka autorytatywna
Gregor M. Lepka,Biblioteka Narodowa - kartoteka autorytatywna
Juan de Tassis y Peralta Conde de Villamediana,Biblioteka Narodowa - kartoteka autorytatywna
Timberlake Wertenbaker,Biblioteka Narodowa - kartoteka autorytatywna
Luigi Manconi,Biblioteka Narodowa - kartoteka autorytatywna
John Haines,Biblioteka Narodowa - kartoteka autorytatywna
Jonah Hill,Biblioteka Narodowa - kartoteka autorytatywna
Brigit Pegeen Kelly,Biblioteka Narodowa - kartoteka autorytatywna
Dariusz Walczak,Biblioteka Narodowa - kartoteka autorytatywna
Jerker Virdborg,Biblioteka Narodowa - kartoteka autorytatywna
Jadwiga Warnkówna,Biblioteka Narodowa - kartoteka autorytatywna
Leticia Wierzchowski,Biblioteka Narodowa - kartoteka autorytatywna
Stefan Połom,Biblioteka Narodowa - kartoteka autorytatywna
Iwona Pasińska,Biblioteka Narodowa - kartoteka autorytatywna
Jette Bang,Biblioteka Narodowa - kartoteka autorytatywna
Jessica Lahey,Biblioteka Narodowa - kartoteka autorytatywna
Auro D'Alba,Biblioteka Narodowa - kartoteka autorytatywna
Max Allier,Biblioteka Narodowa - kartoteka autorytatywna
Ernst Koch,Biblioteka Narodowa - kartoteka autorytatywna
Margot Heinemann,Biblioteka Narodowa - kartoteka autorytatywna
Brigitte Schwaiger,Biblioteka Narodowa - kartoteka autorytatywna
Catherine Woillez,Biblioteka Narodowa - kartoteka autorytatywna
Sandra Marton,Biblioteka Narodowa - kartoteka autorytatywna
Aleksandra Kiełb-Szawuła,Biblioteka Narodowa - kartoteka autorytatywna
Noël Clément-Janin,Biblioteka Narodowa - kartoteka autorytatywna
Claire Brunne,Biblioteka Narodowa - kartoteka autorytatywna
Nikolaj Georgievič Garin-Mihajlovskij,Biblioteka Narodowa - kartoteka autorytatywna
Pranas Gavėnas,Biblioteka Narodowa - kartoteka autorytatywna
Józef Komar,Biblioteka Narodowa - kartoteka autorytatywna
Wacław Pobudziński,Biblioteka Narodowa - kartoteka autorytatywna
Ryszard Kulman,Biblioteka Narodowa - kartoteka autorytatywna
Wacław Przanowski,Biblioteka Narodowa - kartoteka autorytatywna
Christoph Eißling,Biblioteka Narodowa - kartoteka autorytatywna
Melissa Stewart,Biblioteka Narodowa - kartoteka autorytatywna
Adam Kay,Biblioteka Narodowa - kartoteka autorytatywna
Jan Augustynowicz,Biblioteka Narodowa - kartoteka autorytatywna
Oswald de Andrade,Biblioteka Narodowa - kartoteka autorytatywna
José Fernandez Madrid,Biblioteka Narodowa - kartoteka autorytatywna
Marek Siwiec,Biblioteka Narodowa - kartoteka autorytatywna
Arnold Ulitz,Biblioteka Narodowa - kartoteka autorytatywna
Muhamed Hevai Uskufi,Biblioteka Narodowa - kartoteka autorytatywna
Daria Łamejko,Biblioteka Narodowa - kartoteka autorytatywna
Lydia Koidula,Biblioteka Narodowa - kartoteka autorytatywna
Nike Farida,Biblioteka Narodowa - kartoteka autorytatywna
Rachel Wells,Biblioteka Narodowa - kartoteka autorytatywna
Mateusz Cygański,Biblioteka Narodowa - kartoteka autorytatywna
Jonathan Bate,Biblioteka Narodowa - kartoteka autorytatywna
Wole Soyinka,Biblioteka Narodowa - kartoteka autorytatywna
Andrzej Dudziński,Biblioteka Narodowa - kartoteka autorytatywna
Étienne Énault,Biblioteka Narodowa - kartoteka autorytatywna
Aleksej Grigorevič Ateev,Biblioteka Narodowa - kartoteka autorytatywna
Paul Frank,Biblioteka Narodowa - kartoteka autorytatywna
Bacho Gitareli,Biblioteka Narodowa - kartoteka autorytatywna
Petr Schink,Biblioteka Narodowa - kartoteka autorytatywna
Barbara Anna Dominiak,Biblioteka Narodowa - kartoteka autorytatywna
Kelley Armstrong,Biblioteka Narodowa - kartoteka autorytatywna
Jan Knothe,Biblioteka Narodowa - kartoteka autorytatywna
Wolfgang Ott,Biblioteka Narodowa - kartoteka autorytatywna
